Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Style,Range
0.1,214320317,2,107160158.5,107160158.5,104939651,109380666,3140271.8,PushPop,:batch=5e270a3fd858422d9d0df27ed5f169e7 phase=prefill requests=dfa53ed7b1db427c979733175e83eed5
0.1,212541230,2,106270615.0,106270615.0,105566391,106974839,995923.1,PushPop,:batch=9f9dabe46c194782b50f3bdc50726c97 phase=prefill requests=fd7f18ee548942ab846676d2fc7a354e
0.1,211107695,2,105553847.5,105553847.5,105394718,105712977,225043.1,PushPop,:batch=522b524891224a5aa5d236dc58624621 phase=prefill requests=b57ae4d5f220486d9e686230c8c5382e
0.1,210314317,2,105157158.5,105157158.5,104594214,105720103,796123.7,PushPop,:batch=3fa2b3b554a04cdfad39d804a0491f94 phase=prefill requests=b86f7835c80b433ab4e1c625067d0f3c
0.1,207674723,2,103837361.5,103837361.5,103248053,104426670,833408.1,PushPop,:batch=80181fb8b78f46218763701f9599e99f phase=prefill requests=2b642560cfbc46a3b415e89ad3a03675
0.0,76083186,2,38041593.0,38041593.0,37812704,38270482,323697.9,PushPop,:batch=134bedeb96eb45efaf9d95577f668857 phase=prefill requests=268bc1a668514718addc6aee590d0f20
0.0,57514977,2,28757488.5,28757488.5,28015404,29499573,1049466.0,PushPop,:batch=ecbc0f688cb94273a623d04cba579102 phase=prefill requests=4eba997a613d41f1b98e92a342465594
0.0,56265582,2,28132791.0,28132791.0,28091225,28174357,58783.2,PushPop,:batch=74f586c7b8ae49938bd652fc322034b3 phase=prefill requests=2c91d8351bd845e18b1e6646cd0b5f4b
0.0,55971374,2,27985687.0,27985687.0,27840951,28130423,204687.6,PushPop,:batch=97a167334f914ce683895ddd16210452 phase=prefill requests=eef2914bac744c1ea29ede0988703e4c
0.0,55935628,2,27967814.0,27967814.0,27787958,28147670,254354.8,PushPop,:batch=3fb2c359f19342018723f262ed7d94e1 phase=prefill requests=91919f5803e44b6faa967b57bddb81bd
0.0,53707986,2,26853993.0,26853993.0,26825322,26882664,40546.9,PushPop,":batch=1f57995116a24f35856362f0ac2863da phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,53648293,2,26824146.5,26824146.5,26781832,26866461,59841.7,PushPop,":batch=1f5f757c47094bea945b481aa03a1eb3 phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,51369457,2,25684728.5,25684728.5,25667973,25701484,23695.9,PushPop,":batch=755db9cada3a4e9db454a93ca1ce4dc8 phase=decode requests=fd7f18ee548942ab846676d2fc7a354e,7b15763fe2a348b4bded9b891807f3b3,b57ae4d5f220486d9e686230c8c5382e,b86f7835c80b433ab4e1c625067d0f3c"
0.0,50567971,2,25283985.5,25283985.5,25235533,25332438,68522.2,PushPop,:batch=92a3570c87ba45f9ae8f09f496ac652a phase=decode requests=25de90a8b4234cdd9f459bf44de5f72b
0.0,47414333,2,23707166.5,23707166.5,23677760,23736573,41587.1,PushPop,":batch=d7bf7da4d75845a784261851c631265a phase=decode requests=fd7f18ee548942ab846676d2fc7a354e,7b15763fe2a348b4bded9b891807f3b3,b57ae4d5f220486d9e686230c8c5382e,b86f7835c80b433ab4e1c625067d0f3c"
0.0,45340872,2,22670436.0,22670436.0,22589206,22751666,114876.6,PushPop,":batch=ea67e372f79741a08feec3197b51cafa phase=decode requests=fd7f18ee548942ab846676d2fc7a354e,7b15763fe2a348b4bded9b891807f3b3,b57ae4d5f220486d9e686230c8c5382e,b86f7835c80b433ab4e1c625067d0f3c"
0.0,45112212,2,22556106.0,22556106.0,22525590,22586622,43156.1,PushPop,:batch=2e9d72f65ae44b5cb3d6b85911bd7cbe phase=decode requests=25de90a8b4234cdd9f459bf44de5f72b
0.0,45010252,2,22505126.0,22505126.0,22462653,22547599,60065.9,PushPop,":batch=24119b7cae3d42a0942d64a1ce183015 phase=decode requests=eef2914bac744c1ea29ede0988703e4c,91919f5803e44b6faa967b57bddb81bd,4eba997a613d41f1b98e92a342465594,2c91d8351bd845e18b1e6646cd0b5f4b"
0.0,43345019,2,21672509.5,21672509.5,21634850,21710169,53258.6,PushPop,:batch=7a7c5357b5fd4a3b996a9d3ec63854c5 phase=decode requests=268bc1a668514718addc6aee590d0f20
0.0,43275490,2,21637745.0,21637745.0,21598942,21676548,54875.7,PushPop,:batch=6b69149b62ce4b6cac22d95d4530db8d phase=decode requests=268bc1a668514718addc6aee590d0f20
0.0,42886632,2,21443316.0,21443316.0,21409933,21476699,47210.7,PushPop,:batch=7e21232280884debb98063ac669029ab phase=decode requests=268bc1a668514718addc6aee590d0f20
0.0,42345278,2,21172639.0,21172639.0,20803236,21542042,522414.7,PushPop,:batch=8dd0a3f455e14678bef4836b8f0ec94a phase=decode requests=268bc1a668514718addc6aee590d0f20
0.0,41901584,2,20950792.0,20950792.0,20915338,20986246,50139.5,PushPop,":batch=2cad80f7b19747f19b18e3b93d884c35 phase=decode requests=eef2914bac744c1ea29ede0988703e4c,91919f5803e44b6faa967b57bddb81bd,4eba997a613d41f1b98e92a342465594,2c91d8351bd845e18b1e6646cd0b5f4b"
0.0,41500096,2,20750048.0,20750048.0,20723307,20776789,37817.5,PushPop,:batch=d028129529324faf8033cf73945b2eb0 phase=decode requests=25de90a8b4234cdd9f459bf44de5f72b
0.0,41475173,2,20737586.5,20737586.5,20680375,20794798,80909.3,PushPop,:batch=16d64caa5cac4262973aadaa36b54ee2 phase=decode requests=268bc1a668514718addc6aee590d0f20
0.0,41273945,2,20636972.5,20636972.5,20610401,20663544,37577.8,PushPop,":batch=f6018fd159ef4c278b39d51e2e5a01d2 phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,41254063,2,20627031.5,20627031.5,20598394,20655669,40499.5,PushPop,":batch=913c0af957974c709a19952705e1855d phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,41166559,2,20583279.5,20583279.5,20566285,20600274,24033.9,PushPop,":batch=132b23f688674d0898742a41d015c876 phase=decode requests=eef2914bac744c1ea29ede0988703e4c,91919f5803e44b6faa967b57bddb81bd,4eba997a613d41f1b98e92a342465594,2c91d8351bd845e18b1e6646cd0b5f4b"
0.0,41091440,2,20545720.0,20545720.0,20520826,20570614,35205.4,PushPop,":batch=4261148102d046d98665667eb0699c48 phase=decode requests=eef2914bac744c1ea29ede0988703e4c,91919f5803e44b6faa967b57bddb81bd,4eba997a613d41f1b98e92a342465594,2c91d8351bd845e18b1e6646cd0b5f4b"
0.0,41002801,2,20501400.5,20501400.5,20478702,20524099,32100.5,PushPop,":batch=3159df9cedcd4371a719ae9c63219c9b phase=decode requests=eef2914bac744c1ea29ede0988703e4c,91919f5803e44b6faa967b57bddb81bd,4eba997a613d41f1b98e92a342465594,2c91d8351bd845e18b1e6646cd0b5f4b"
0.0,40914366,2,20457183.0,20457183.0,20402024,20512342,78006.6,PushPop,:batch=fc2e48b8c7cd4a5487250334346ea064 phase=decode requests=268bc1a668514718addc6aee590d0f20
0.0,40786773,2,20393386.5,20393386.5,20357199,20429574,51176.9,PushPop,":batch=5b5efece9f4d403f82dc251d28434935 phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,40777177,2,20388588.5,20388588.5,20352556,20424621,50957.7,PushPop,":batch=27106abf2a304c0dacd61cc1a72c8a2b phase=decode requests=fd7f18ee548942ab846676d2fc7a354e,7b15763fe2a348b4bded9b891807f3b3,b57ae4d5f220486d9e686230c8c5382e,b86f7835c80b433ab4e1c625067d0f3c"
0.0,40754318,2,20377159.0,20377159.0,20341482,20412836,50454.9,PushPop,":batch=97205e7ac75f4b929f8d2cf471924116 phase=decode requests=fd7f18ee548942ab846676d2fc7a354e,7b15763fe2a348b4bded9b891807f3b3,b57ae4d5f220486d9e686230c8c5382e,b86f7835c80b433ab4e1c625067d0f3c"
0.0,40482455,2,20241227.5,20241227.5,20210290,20272165,43752.2,PushPop,":batch=17dde942b0554d5ebc4f4e372c6d87dc phase=decode requests=eef2914bac744c1ea29ede0988703e4c,91919f5803e44b6faa967b57bddb81bd,4eba997a613d41f1b98e92a342465594,2c91d8351bd845e18b1e6646cd0b5f4b"
0.0,40463481,2,20231740.5,20231740.5,19470631,20992850,1076371.4,PushPop,:batch=f0d496772cb2490b9d68521f29a3bf66 phase=decode requests=25de90a8b4234cdd9f459bf44de5f72b
0.0,40410591,2,20205295.5,20205295.5,20175463,20235128,42189.5,PushPop,:batch=32f6110a24af4ef8a412dd6c6f12fa27 phase=decode requests=268bc1a668514718addc6aee590d0f20
0.0,40343713,2,20171856.5,20171856.5,20149505,20194208,31609.8,PushPop,":batch=c596d3d16072416b8a1cfc8d5801729a phase=decode requests=eef2914bac744c1ea29ede0988703e4c,91919f5803e44b6faa967b57bddb81bd,4eba997a613d41f1b98e92a342465594,2c91d8351bd845e18b1e6646cd0b5f4b"
0.0,40176094,2,20088047.0,20088047.0,20081089,20095005,9840.1,PushPop,:batch=26088c099ad94488a72d281f707ea29c phase=decode requests=268bc1a668514718addc6aee590d0f20
0.0,40166201,2,20083100.5,20083100.5,19613291,20552910,664411.0,PushPop,:batch=08074c9c68bf4d15aff09b9da22f1ee4 phase=decode requests=f613ba29e5e3458d8e63b0275b98ac68
0.0,40158447,2,20079223.5,20079223.5,18638108,21520339,2038045.1,PushPop,":batch=729d162e486f4c6aa4f2fbc6cf18838a phase=decode requests=eef2914bac744c1ea29ede0988703e4c,91919f5803e44b6faa967b57bddb81bd,4eba997a613d41f1b98e92a342465594,2c91d8351bd845e18b1e6646cd0b5f4b"
0.0,40150207,2,20075103.5,20075103.5,20052945,20097262,31336.9,PushPop,":batch=5255c2c0b56343cfb362e3413330f4ec phase=decode requests=fd7f18ee548942ab846676d2fc7a354e,7b15763fe2a348b4bded9b891807f3b3,b57ae4d5f220486d9e686230c8c5382e,b86f7835c80b433ab4e1c625067d0f3c"
0.0,40137098,2,20068549.0,20068549.0,19583442,20553656,686044.9,PushPop,":batch=b8e0ce5632994f16b59cff624263f9dc phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,40048260,2,20024130.0,20024130.0,19565302,20482958,648880.8,PushPop,:batch=b5576e01b9c04c13abe1f57501a92eac phase=decode requests=f613ba29e5e3458d8e63b0275b98ac68
0.0,39996379,2,19998189.5,19998189.5,19926384,20069995,101548.3,PushPop,":batch=8f9c5f8bc2224f368d5e5f3dc2fca9c5 phase=decode requests=1811f6ebf58e4b0ea2292b35146cd35f,612ab6a155ee43be83ea6696bd5b8b7f,04a26fdd847647a5a094bbafb63bc469,5f8f2308efff494a9a6a2fa3d4ecc35c"
0.0,39995937,2,19997968.5,19997968.5,19971245,20024692,37792.7,PushPop,":batch=7f9bd706c089465dbf8f18bd36ff1532 phase=decode requests=eef2914bac744c1ea29ede0988703e4c,91919f5803e44b6faa967b57bddb81bd,4eba997a613d41f1b98e92a342465594,2c91d8351bd845e18b1e6646cd0b5f4b"
0.0,39978338,2,19989169.0,19989169.0,19579715,20398623,579055.4,PushPop,":batch=e1cf34715b77441f858531205d2836a6 phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,39965492,2,19982746.0,19982746.0,19946475,20019017,51294.9,PushPop,":batch=cfa7efc2215745beaa77d95c3a8dde52 phase=decode requests=fd7f18ee548942ab846676d2fc7a354e,7b15763fe2a348b4bded9b891807f3b3,b57ae4d5f220486d9e686230c8c5382e,b86f7835c80b433ab4e1c625067d0f3c"
0.0,39875000,2,19937500.0,19937500.0,19396028,20478972,765757.0,PushPop,":batch=1cda1a7ed035411fa55ac6ade9f84472 phase=decode requests=1811f6ebf58e4b0ea2292b35146cd35f,612ab6a155ee43be83ea6696bd5b8b7f,04a26fdd847647a5a094bbafb63bc469,5f8f2308efff494a9a6a2fa3d4ecc35c"
0.0,39863269,2,19931634.5,19931634.5,19847719,20015550,118674.4,PushPop,":batch=57ea5aa037eb490c8d371a6f5980d482 phase=decode requests=fd7f18ee548942ab846676d2fc7a354e,7b15763fe2a348b4bded9b891807f3b3,b57ae4d5f220486d9e686230c8c5382e,b86f7835c80b433ab4e1c625067d0f3c"
0.0,39824808,2,19912404.0,19912404.0,19496820,20327988,587724.5,PushPop,":batch=ae25209b398f41bab3b9733aef66f5e7 phase=decode requests=1811f6ebf58e4b0ea2292b35146cd35f,612ab6a155ee43be83ea6696bd5b8b7f,04a26fdd847647a5a094bbafb63bc469,5f8f2308efff494a9a6a2fa3d4ecc35c"
0.0,39822895,2,19911447.5,19911447.5,19450767,20372128,651500.6,PushPop,":batch=0cb5c0cb994e467fb7de1acdce432ec6 phase=decode requests=fd7f18ee548942ab846676d2fc7a354e,7b15763fe2a348b4bded9b891807f3b3,b57ae4d5f220486d9e686230c8c5382e,b86f7835c80b433ab4e1c625067d0f3c"
0.0,39717753,2,19858876.5,19858876.5,19810294,19907459,68706.0,PushPop,":batch=80784a2ffffe4fdab6d784226af16931 phase=decode requests=1811f6ebf58e4b0ea2292b35146cd35f,612ab6a155ee43be83ea6696bd5b8b7f,04a26fdd847647a5a094bbafb63bc469,5f8f2308efff494a9a6a2fa3d4ecc35c"
0.0,39616406,2,19808203.0,19808203.0,19481680,20134726,461773.3,PushPop,:batch=e4b46ef9aaeb4b41bc74391ccc89f4c5 phase=decode requests=f613ba29e5e3458d8e63b0275b98ac68
0.0,39558130,2,19779065.0,19779065.0,19265962,20292168,725637.2,PushPop,":batch=e4a8ccdec6864799aef7bbc7e88830fd phase=decode requests=fd7f18ee548942ab846676d2fc7a354e,7b15763fe2a348b4bded9b891807f3b3,b57ae4d5f220486d9e686230c8c5382e,b86f7835c80b433ab4e1c625067d0f3c"
0.0,39550253,2,19775126.5,19775126.5,19291921,20258332,683355.8,PushPop,":batch=eb18576e75644439bb97e74c6849d120 phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,39532439,2,19766219.5,19766219.5,19751462,19780977,20870.3,PushPop,:batch=10602f4faec24888a2a983333de36051 phase=decode requests=f613ba29e5e3458d8e63b0275b98ac68
0.0,39526301,2,19763150.5,19763150.5,19728869,19797432,48481.4,PushPop,":batch=c9e0a7d5d2cc4c8bb28f4a2f9ad91127 phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,39505313,2,19752656.5,19752656.5,19720288,19785025,45776.0,PushPop,":batch=48f79d0e61ea44f39e96fb0f2b3f12bd phase=decode requests=eef2914bac744c1ea29ede0988703e4c,91919f5803e44b6faa967b57bddb81bd,4eba997a613d41f1b98e92a342465594,2c91d8351bd845e18b1e6646cd0b5f4b"
0.0,39501785,2,19750892.5,19750892.5,19303505,20198280,632701.5,PushPop,":batch=8ab564cae8824abfac3e89363a9bd920 phase=decode requests=1811f6ebf58e4b0ea2292b35146cd35f,612ab6a155ee43be83ea6696bd5b8b7f,04a26fdd847647a5a094bbafb63bc469,5f8f2308efff494a9a6a2fa3d4ecc35c"
0.0,39473964,2,19736982.0,19736982.0,19723200,19750764,19490.7,PushPop,":batch=279044bf773f4073ad6eb3b58e527d24 phase=decode requests=1811f6ebf58e4b0ea2292b35146cd35f,612ab6a155ee43be83ea6696bd5b8b7f,04a26fdd847647a5a094bbafb63bc469,5f8f2308efff494a9a6a2fa3d4ecc35c"
0.0,39453866,2,19726933.0,19726933.0,19656938,19796928,98987.9,PushPop,":batch=d13d351bbe2e497f86a88c514b49cdbe phase=decode requests=1811f6ebf58e4b0ea2292b35146cd35f,612ab6a155ee43be83ea6696bd5b8b7f,04a26fdd847647a5a094bbafb63bc469,5f8f2308efff494a9a6a2fa3d4ecc35c"
0.0,39436038,2,19718019.0,19718019.0,19706069,19729969,16899.9,PushPop,":batch=fb27361e4e014b91a7cd092f8832c736 phase=decode requests=fd7f18ee548942ab846676d2fc7a354e,7b15763fe2a348b4bded9b891807f3b3,b57ae4d5f220486d9e686230c8c5382e,b86f7835c80b433ab4e1c625067d0f3c"
0.0,39433088,2,19716544.0,19716544.0,19660294,19772794,79549.5,PushPop,:batch=90ca1faa9451408db049fac73f491f95 phase=decode requests=e6255778e8534404ac5ca8451b4d8752
0.0,39401622,2,19700811.0,19700811.0,19230514,20171108,665100.4,PushPop,":batch=262e6fa3d61c4febb1e73c27256dba99 phase=decode requests=fd7f18ee548942ab846676d2fc7a354e,7b15763fe2a348b4bded9b891807f3b3,b57ae4d5f220486d9e686230c8c5382e,b86f7835c80b433ab4e1c625067d0f3c"
0.0,39398355,2,19699177.5,19699177.5,19676284,19722071,32376.3,PushPop,":batch=b8d387ca17a64e3f9f5b0a1ff98bf8a1 phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,39376757,2,19688378.5,19688378.5,19232505,20144252,644702.5,PushPop,":batch=6472282290064830bf92c65c98e6c94c phase=decode requests=eef2914bac744c1ea29ede0988703e4c,91919f5803e44b6faa967b57bddb81bd,4eba997a613d41f1b98e92a342465594,2c91d8351bd845e18b1e6646cd0b5f4b"
0.0,39370764,2,19685382.0,19685382.0,19623077,19747687,88112.6,PushPop,:batch=808e659aaaea438cba161cf942c37480 phase=decode requests=25de90a8b4234cdd9f459bf44de5f72b
0.0,39363810,2,19681905.0,19681905.0,19659439,19704371,31771.7,PushPop,":batch=e2b0f6f0b9d84a1395e0a82213469042 phase=decode requests=eef2914bac744c1ea29ede0988703e4c,91919f5803e44b6faa967b57bddb81bd,4eba997a613d41f1b98e92a342465594,2c91d8351bd845e18b1e6646cd0b5f4b"
0.0,39363003,2,19681501.5,19681501.5,19637198,19725805,62654.6,PushPop,":batch=a2a8983391dc43d38e7591d38d32ca17 phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,39318748,2,19659374.0,19659374.0,19609680,19709068,70277.9,PushPop,:batch=47c0438be8d044b4b1da6a590f23801e phase=decode requests=25de90a8b4234cdd9f459bf44de5f72b
0.0,39302642,2,19651321.0,19651321.0,19618069,19684573,47025.4,PushPop,":batch=71bc56d72e5b47018b73b87b49a7606a phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,39273363,2,19636681.5,19636681.5,19164615,20108748,667602.8,PushPop,":batch=d6322bd11f8f4e7d9011a11915a6bd18 phase=decode requests=eef2914bac744c1ea29ede0988703e4c,91919f5803e44b6faa967b57bddb81bd,4eba997a613d41f1b98e92a342465594,2c91d8351bd845e18b1e6646cd0b5f4b"
0.0,39273272,2,19636636.0,19636636.0,19627546,19645726,12855.2,PushPop,":batch=c8c9ca33138b41f3a23158f37a0fffb2 phase=decode requests=fd7f18ee548942ab846676d2fc7a354e,7b15763fe2a348b4bded9b891807f3b3,b57ae4d5f220486d9e686230c8c5382e,b86f7835c80b433ab4e1c625067d0f3c"
0.0,39247797,2,19623898.5,19623898.5,19571700,19676097,73819.8,PushPop,":batch=f9866215425d4108a4875af0c3080a3a phase=decode requests=eef2914bac744c1ea29ede0988703e4c,91919f5803e44b6faa967b57bddb81bd,4eba997a613d41f1b98e92a342465594,2c91d8351bd845e18b1e6646cd0b5f4b"
0.0,39231684,2,19615842.0,19615842.0,19555597,19676087,85199.3,PushPop,:batch=d017efcb75ea4f02bd3df36cceca9017 phase=decode requests=25de90a8b4234cdd9f459bf44de5f72b
0.0,39225135,2,19612567.5,19612567.5,19583192,19641943,41543.2,PushPop,:batch=4d2dd5623eef46da8c6f7a2ada499b79 phase=decode requests=f613ba29e5e3458d8e63b0275b98ac68
0.0,39221268,2,19610634.0,19610634.0,19594224,19627044,23207.2,PushPop,:batch=a3bddbfb6a2c482fb1662aae53309943 phase=decode requests=25de90a8b4234cdd9f459bf44de5f72b
0.0,39204972,2,19602486.0,19602486.0,19150934,20054038,638591.0,PushPop,":batch=17495b9815684388b560cb3ef9901032 phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,39197719,2,19598859.5,19598859.5,19573903,19623816,35293.8,PushPop,:batch=754b4670c65e4a57825bb3508c205b40 phase=decode requests=25de90a8b4234cdd9f459bf44de5f72b
0.0,39175961,2,19587980.5,19587980.5,19548205,19627756,56251.1,PushPop,":batch=782cefcbf7da458bacfb8755b1e99285 phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,39170970,2,19585485.0,19585485.0,19225323,19945647,509346.0,PushPop,:batch=794f33b016f744fd9d0f4b12059c703d phase=decode requests=e6255778e8534404ac5ca8451b4d8752
0.0,39168967,2,19584483.5,19584483.5,19552789,19616178,44822.8,PushPop,":batch=304ddd005e484bf587b0fbb9adeb79f8 phase=decode requests=fd7f18ee548942ab846676d2fc7a354e,7b15763fe2a348b4bded9b891807f3b3,b57ae4d5f220486d9e686230c8c5382e,b86f7835c80b433ab4e1c625067d0f3c"
0.0,39154287,2,19577143.5,19577143.5,19543207,19611080,47993.5,PushPop,":batch=cf33e371c90644bb939bf1c15a3a1f6f phase=decode requests=fd7f18ee548942ab846676d2fc7a354e,7b15763fe2a348b4bded9b891807f3b3,b57ae4d5f220486d9e686230c8c5382e,b86f7835c80b433ab4e1c625067d0f3c"
0.0,39134345,2,19567172.5,19567172.5,19289663,19844682,392457.7,PushPop,:batch=1a9304621bf5461297ac7d0c7ab2ed3c phase=decode requests=e6255778e8534404ac5ca8451b4d8752
0.0,39113599,2,19556799.5,19556799.5,19517394,19596205,55727.8,PushPop,":batch=56035ec7b6b84c1fb967a86ccafa8238 phase=decode requests=eef2914bac744c1ea29ede0988703e4c,91919f5803e44b6faa967b57bddb81bd,4eba997a613d41f1b98e92a342465594,2c91d8351bd845e18b1e6646cd0b5f4b"
0.0,39099360,2,19549680.0,19549680.0,19504272,19595088,64216.6,PushPop,":batch=c153228a897049aabe646141a80960b0 phase=decode requests=fd7f18ee548942ab846676d2fc7a354e,7b15763fe2a348b4bded9b891807f3b3,b57ae4d5f220486d9e686230c8c5382e,b86f7835c80b433ab4e1c625067d0f3c"
0.0,39098510,2,19549255.0,19549255.0,19091882,20006628,646823.1,PushPop,:batch=afb838f06d2c4eceb5477bf33ce03f41 phase=decode requests=e6255778e8534404ac5ca8451b4d8752
0.0,39097918,2,19548959.0,19548959.0,19515868,19582050,46797.7,PushPop,":batch=562543580ab649faa74086c237a6af65 phase=decode requests=fd7f18ee548942ab846676d2fc7a354e,7b15763fe2a348b4bded9b891807f3b3,b57ae4d5f220486d9e686230c8c5382e,b86f7835c80b433ab4e1c625067d0f3c"
0.0,39090164,2,19545082.0,19545082.0,19507001,19583163,53854.7,PushPop,":batch=32036a4e594d4c679ba6f6ad55543c4e phase=decode requests=fd7f18ee548942ab846676d2fc7a354e,7b15763fe2a348b4bded9b891807f3b3,b57ae4d5f220486d9e686230c8c5382e,b86f7835c80b433ab4e1c625067d0f3c"
0.0,39084587,2,19542293.5,19542293.5,19465459,19619128,108660.4,PushPop,:batch=2c4ce4a623424a198f8925bf04bd4028 phase=decode requests=25de90a8b4234cdd9f459bf44de5f72b
0.0,39067740,2,19533870.0,19533870.0,19068319,19999421,658388.5,PushPop,":batch=42a849a16f694a42a5f072222be66de5 phase=decode requests=1811f6ebf58e4b0ea2292b35146cd35f,612ab6a155ee43be83ea6696bd5b8b7f,04a26fdd847647a5a094bbafb63bc469,5f8f2308efff494a9a6a2fa3d4ecc35c"
0.0,39043697,2,19521848.5,19521848.5,19499295,19544402,31895.5,PushPop,:batch=548fd07a441e40eead22e98c31f8e7e3 phase=decode requests=e6255778e8534404ac5ca8451b4d8752
