Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Style,Range
0.0,78698898,2,39349449.0,39349449.0,38893291,39805607,645104.8,PushPop,":batch=9dc84ee1d34040adad565f90afefd98e phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,78698791,2,39349395.5,39349395.5,38898524,39800267,637628.6,PushPop,":batch=fa5754be14604954aa9e77e139ac37e1 phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,78697318,2,39348659.0,39348659.0,38957473,39739845,553220.5,PushPop,":batch=37f242f77da240ceb5985ddbc500e8e6 phase=decode requests=fd7f18ee548942ab846676d2fc7a354e,7b15763fe2a348b4bded9b891807f3b3,b57ae4d5f220486d9e686230c8c5382e,b86f7835c80b433ab4e1c625067d0f3c"
0.0,78694794,2,39347397.0,39347397.0,38909136,39785658,619794.7,PushPop,":batch=712fa784f2ae41eab9c5d3734097811c phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,78694357,2,39347178.5,39347178.5,38907048,39787309,622438.5,PushPop,":batch=134ead9475b5493fb097e59fe3625737 phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,78693771,2,39346885.5,39346885.5,38889388,39804383,646999.2,PushPop,":batch=2b22fbe6e3854061ad7f073c53816baf phase=decode requests=1811f6ebf58e4b0ea2292b35146cd35f,612ab6a155ee43be83ea6696bd5b8b7f,04a26fdd847647a5a094bbafb63bc469,5f8f2308efff494a9a6a2fa3d4ecc35c"
0.0,78693744,2,39346872.0,39346872.0,38918092,39775652,606386.5,PushPop,":batch=ea02955a60cd469abf7d6f00248bb1bd phase=decode requests=fd7f18ee548942ab846676d2fc7a354e,7b15763fe2a348b4bded9b891807f3b3,b57ae4d5f220486d9e686230c8c5382e,b86f7835c80b433ab4e1c625067d0f3c"
0.0,78689315,2,39344657.5,39344657.5,38900697,39788618,627855.0,PushPop,":batch=81002119706b41e5ba600b1ac7ae330b phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,78687765,2,39343882.5,39343882.5,38868003,39819762,672995.2,PushPop,":batch=cea39c5eb4924dae83d12a42812daf78 phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,78686481,2,39343240.5,39343240.5,39168926,39517555,246517.9,PushPop,:batch=5d873e80670d46fab4077eb60217b434 phase=decode requests=25de90a8b4234cdd9f459bf44de5f72b
0.0,78685967,2,39342983.5,39342983.5,38888621,39797346,642565.6,PushPop,":batch=29ea340793aa483f86d4d96594e460aa phase=decode requests=fd7f18ee548942ab846676d2fc7a354e,7b15763fe2a348b4bded9b891807f3b3,b57ae4d5f220486d9e686230c8c5382e,b86f7835c80b433ab4e1c625067d0f3c"
0.0,78685788,2,39342894.0,39342894.0,38891793,39793995,637953.2,PushPop,":batch=6890b0d997b94923b37b6d02554962c1 phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,78684244,2,39342122.0,39342122.0,38891811,39792433,636835.9,PushPop,":batch=6d6b8baac0f24c059d2471db759e7edf phase=decode requests=eef2914bac744c1ea29ede0988703e4c,91919f5803e44b6faa967b57bddb81bd,4eba997a613d41f1b98e92a342465594,2c91d8351bd845e18b1e6646cd0b5f4b"
0.0,78684050,2,39342025.0,39342025.0,38892810,39791240,635285.9,PushPop,":batch=77a2961a4ac241d2ba4da356779c1a91 phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,78682083,2,39341041.5,39341041.5,38930531,39751552,580549.5,PushPop,":batch=eefa595074174cbf9a5c048ca7f7e88a phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,78680880,2,39340440.0,39340440.0,38943924,39736956,560758.3,PushPop,":batch=03a87f287e8345268200015375192ca6 phase=decode requests=fd7f18ee548942ab846676d2fc7a354e,7b15763fe2a348b4bded9b891807f3b3,b57ae4d5f220486d9e686230c8c5382e,b86f7835c80b433ab4e1c625067d0f3c"
0.0,78680625,2,39340312.5,39340312.5,38864891,39815734,672347.5,PushPop,":batch=08cd5799d5074abbafdc617fe9ed38fe phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,78675367,2,39337683.5,39337683.5,38929708,39745659,576964.5,PushPop,":batch=a90e1544cac34e52868ea88e9e23b9d0 phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,78674802,2,39337401.0,39337401.0,38902425,39772377,615149.0,PushPop,":batch=3a4f30951c804ae081b12f76d772e843 phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,78673951,2,39336975.5,39336975.5,38922408,39751543,586287.0,PushPop,":batch=cd757a80517c43d09a674c434664fbe4 phase=decode requests=fd7f18ee548942ab846676d2fc7a354e,7b15763fe2a348b4bded9b891807f3b3,b57ae4d5f220486d9e686230c8c5382e,b86f7835c80b433ab4e1c625067d0f3c"
0.0,78671338,2,39335669.0,39335669.0,38875589,39795749,650651.4,PushPop,":batch=995f1a965da94233a0ea7b44a6fba838 phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,78670523,2,39335261.5,39335261.5,38887223,39783300,633622.1,PushPop,":batch=aae849da066b487caadb4cd6782b0026 phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,78669802,2,39334901.0,39334901.0,38911315,39758487,599041.1,PushPop,":batch=d7bbac7eec074cf986eb4ddd8ca929bb phase=decode requests=fd7f18ee548942ab846676d2fc7a354e,7b15763fe2a348b4bded9b891807f3b3,b57ae4d5f220486d9e686230c8c5382e,b86f7835c80b433ab4e1c625067d0f3c"
0.0,78669554,2,39334777.0,39334777.0,38876153,39793401,648592.3,PushPop,":batch=6e2ae9f1e67846e596023f9d98ae715f phase=decode requests=fd7f18ee548942ab846676d2fc7a354e,7b15763fe2a348b4bded9b891807f3b3,b57ae4d5f220486d9e686230c8c5382e,b86f7835c80b433ab4e1c625067d0f3c"
0.0,78669058,2,39334529.0,39334529.0,38902348,39766710,611196.2,PushPop,":batch=bf72de51c72848b0bf821809429227ff phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,78668855,2,39334427.5,39334427.5,38891234,39777621,626770.3,PushPop,":batch=32e8e631cdfa4143a9b0d706db73a049 phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,78667594,2,39333797.0,39333797.0,38937910,39729684,559868.8,PushPop,":batch=f0df78c65f044e9098bf551605c661d0 phase=decode requests=fd7f18ee548942ab846676d2fc7a354e,7b15763fe2a348b4bded9b891807f3b3,b57ae4d5f220486d9e686230c8c5382e,b86f7835c80b433ab4e1c625067d0f3c"
0.0,78666858,2,39333429.0,39333429.0,38880031,39786827,641201.6,PushPop,":batch=94ff910574e74586b4dab1b747afa964 phase=decode requests=fd7f18ee548942ab846676d2fc7a354e,7b15763fe2a348b4bded9b891807f3b3,b57ae4d5f220486d9e686230c8c5382e,b86f7835c80b433ab4e1c625067d0f3c"
0.0,78666460,2,39333230.0,39333230.0,38943613,39722847,551001.6,PushPop,":batch=7fe523ceed66414990fa64439ce322c1 phase=decode requests=fd7f18ee548942ab846676d2fc7a354e,7b15763fe2a348b4bded9b891807f3b3,b57ae4d5f220486d9e686230c8c5382e,b86f7835c80b433ab4e1c625067d0f3c"
0.0,78663947,2,39331973.5,39331973.5,38960117,39703830,525884.5,PushPop,":batch=27b90bd1710e46a69872346a44a942e6 phase=decode requests=eef2914bac744c1ea29ede0988703e4c,91919f5803e44b6faa967b57bddb81bd,4eba997a613d41f1b98e92a342465594,2c91d8351bd845e18b1e6646cd0b5f4b"
0.0,78661957,2,39330978.5,39330978.5,38885143,39776814,630506.6,PushPop,":batch=d6ac7302531e491b93c40fa4d72ec05a phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,78659931,2,39329965.5,39329965.5,38891517,39768414,620059.8,PushPop,":batch=a893452ad23844b0be90e7105a219039 phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,78657150,2,39328575.0,39328575.0,38869361,39787789,649426.7,PushPop,":batch=3cdf4eded4c44269916e508679e304d2 phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,78657023,2,39328511.5,39328511.5,38876005,39781018,639940.8,PushPop,":batch=c49892c8bf40433794207821d5bf92c0 phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,78653280,2,39326640.0,39326640.0,38912158,39741122,586166.1,PushPop,":batch=bcfc4dfdb8eb4c94a1d034b708fdb63e phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,78649620,2,39324810.0,39324810.0,38825307,39824313,706403.9,PushPop,":batch=55fc5a7c841d438bba3a1b3e50935e17 phase=decode requests=1811f6ebf58e4b0ea2292b35146cd35f,612ab6a155ee43be83ea6696bd5b8b7f,04a26fdd847647a5a094bbafb63bc469,5f8f2308efff494a9a6a2fa3d4ecc35c"
0.0,78646521,2,39323260.5,39323260.5,38879100,39767421,628137.8,PushPop,":batch=484a2a2bf9fb4bb3873032917a7af378 phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,78645284,2,39322642.0,39322642.0,38910368,39734916,583043.5,PushPop,":batch=22aef10f81b446f388dc353376423e6c phase=decode requests=eef2914bac744c1ea29ede0988703e4c,91919f5803e44b6faa967b57bddb81bd,4eba997a613d41f1b98e92a342465594,2c91d8351bd845e18b1e6646cd0b5f4b"
0.0,78645024,2,39322512.0,39322512.0,38885129,39759895,618553.0,PushPop,":batch=2fb764b4a2864ef79a39b32d576e1d9c phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,78641181,2,39320590.5,39320590.5,38879084,39762097,624384.5,PushPop,":batch=5430c379907440b09b8e0b21920da230 phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,78639644,2,39319822.0,39319822.0,39105252,39534392,303447.8,PushPop,:batch=58f578355b664111bc789a0a55f1801a phase=decode requests=e6255778e8534404ac5ca8451b4d8752
0.0,78638757,2,39319378.5,39319378.5,38932195,39706562,547560.2,PushPop,":batch=0dba9717ab0f4fa4a1b0f6117cad0720 phase=decode requests=fd7f18ee548942ab846676d2fc7a354e,7b15763fe2a348b4bded9b891807f3b3,b57ae4d5f220486d9e686230c8c5382e,b86f7835c80b433ab4e1c625067d0f3c"
0.0,78638071,2,39319035.5,39319035.5,38891000,39747071,605333.6,PushPop,":batch=cba6f7c646a24030ba8a45f8872139c5 phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,78637522,2,39318761.0,39318761.0,38913297,39724225,573412.7,PushPop,":batch=451879ae853247b18496180f10fb5fae phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,78635638,2,39317819.0,39317819.0,38872323,39763315,630026.5,PushPop,":batch=5ea9bd8fc65a4378923e2f051423562d phase=decode requests=1811f6ebf58e4b0ea2292b35146cd35f,612ab6a155ee43be83ea6696bd5b8b7f,04a26fdd847647a5a094bbafb63bc469,5f8f2308efff494a9a6a2fa3d4ecc35c"
0.0,78635419,2,39317709.5,39317709.5,38860068,39775351,647202.8,PushPop,":batch=42e659baeffe4f3b96e9e56ec1b256f0 phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,78635235,2,39317617.5,39317617.5,38859862,39775373,647364.0,PushPop,":batch=070f930fe1ae4c8db614a275640eff92 phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,78633691,2,39316845.5,39316845.5,39160365,39473326,221296.8,PushPop,:batch=13bade80682a425aa087ae775d595bf5 phase=decode requests=e6255778e8534404ac5ca8451b4d8752
0.0,78632582,2,39316291.0,39316291.0,38811971,39820611,713216.2,PushPop,":batch=bb06e482b3f74e55a35efe8913cf3639 phase=decode requests=eef2914bac744c1ea29ede0988703e4c,91919f5803e44b6faa967b57bddb81bd,4eba997a613d41f1b98e92a342465594,2c91d8351bd845e18b1e6646cd0b5f4b"
0.0,78629894,2,39314947.0,39314947.0,38927573,39702321,547829.6,PushPop,":batch=3a55cde11a884cdc815fd326d6fc5f8d phase=decode requests=fd7f18ee548942ab846676d2fc7a354e,7b15763fe2a348b4bded9b891807f3b3,b57ae4d5f220486d9e686230c8c5382e,b86f7835c80b433ab4e1c625067d0f3c"
0.0,78629428,2,39314714.0,39314714.0,38837616,39791812,674718.5,PushPop,":batch=0ab774cab48b45d49d93c8591377a80c phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,78628589,2,39314294.5,39314294.5,38910049,39718540,571689.5,PushPop,":batch=7b988961fca147a6955b36055137fc2b phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,78622427,2,39311213.5,39311213.5,38820604,39801823,693826.6,PushPop,":batch=2162a79a84264c92913d5fa01a882018 phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,78621332,2,39310666.0,39310666.0,38853499,39767833,646531.8,PushPop,":batch=f1db89e6ef43482a9a0d5a78656716cc phase=decode requests=fd7f18ee548942ab846676d2fc7a354e,7b15763fe2a348b4bded9b891807f3b3,b57ae4d5f220486d9e686230c8c5382e,b86f7835c80b433ab4e1c625067d0f3c"
0.0,78620700,2,39310350.0,39310350.0,38853913,39766787,645499.4,PushPop,":batch=302c967885ca45c6b89d23113d7ac182 phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,78620511,2,39310255.5,39310255.5,38930435,39690076,537147.3,PushPop,":batch=d827a0efc5924588859ac76919b1910e phase=decode requests=fd7f18ee548942ab846676d2fc7a354e,7b15763fe2a348b4bded9b891807f3b3,b57ae4d5f220486d9e686230c8c5382e,b86f7835c80b433ab4e1c625067d0f3c"
0.0,78617831,2,39308915.5,39308915.5,38842592,39775239,659481.0,PushPop,":batch=466cc08ebcc045f1a3eb5bfdbbd7e9e7 phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,78617471,2,39308735.5,39308735.5,38887100,39730371,596282.6,PushPop,":batch=628c8d843da049f0bb444e3bf093eadc phase=decode requests=eef2914bac744c1ea29ede0988703e4c,91919f5803e44b6faa967b57bddb81bd,4eba997a613d41f1b98e92a342465594,2c91d8351bd845e18b1e6646cd0b5f4b"
0.0,78617162,2,39308581.0,39308581.0,38819139,39798023,692175.5,PushPop,":batch=1472bab9c938495cba15a3bd8e3fa034 phase=decode requests=fd7f18ee548942ab846676d2fc7a354e,7b15763fe2a348b4bded9b891807f3b3,b57ae4d5f220486d9e686230c8c5382e,b86f7835c80b433ab4e1c625067d0f3c"
0.0,78615627,2,39307813.5,39307813.5,38909995,39705632,562600.3,PushPop,":batch=a280552e6a734a80a36b48cf89ed381c phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,78615324,2,39307662.0,39307662.0,38936527,39678797,524864.2,PushPop,":batch=7e639727bdc5416a8baaaf7c4c91bfb8 phase=decode requests=fd7f18ee548942ab846676d2fc7a354e,7b15763fe2a348b4bded9b891807f3b3,b57ae4d5f220486d9e686230c8c5382e,b86f7835c80b433ab4e1c625067d0f3c"
0.0,78614658,2,39307329.0,39307329.0,38844748,39769910,654188.3,PushPop,":batch=77b1781d91a5467d931f6c9708b11229 phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,78614051,2,39307025.5,39307025.5,39101533,39512518,290610.3,PushPop,:batch=c2cd74e618fe465f8defb421689c1317 phase=decode requests=25de90a8b4234cdd9f459bf44de5f72b
0.0,78613790,2,39306895.0,39306895.0,38891070,39722720,588065.4,PushPop,":batch=a1bb8bfd13ec4f46b876bd323007ed97 phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,78613268,2,39306634.0,39306634.0,38872346,39740922,614176.0,PushPop,":batch=dd300d5831e44040b688ceb874830168 phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,78612701,2,39306350.5,39306350.5,38857543,39755158,634709.7,PushPop,":batch=6197371e4f154162807677678b50b76e phase=decode requests=fd7f18ee548942ab846676d2fc7a354e,7b15763fe2a348b4bded9b891807f3b3,b57ae4d5f220486d9e686230c8c5382e,b86f7835c80b433ab4e1c625067d0f3c"
0.0,78610559,2,39305279.5,39305279.5,38834235,39776324,666157.5,PushPop,":batch=d4c3e2a8a2a94407b1a24cf5b4580add phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,78607968,2,39303984.0,39303984.0,38875906,39732062,605393.7,PushPop,":batch=875b5a10c0b8440ab255ca41c6136844 phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,78605139,2,39302569.5,39302569.5,38862414,39742725,622473.9,PushPop,":batch=6b55dd8a749c4a1ca7ce74f5a87a8ae9 phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,78604847,2,39302423.5,39302423.5,38564051,40040796,1044216.4,PushPop,":batch=a93b1f7127bc4f38ac7b0f77f91d6972 phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,78603761,2,39301880.5,39301880.5,38913428,39690333,549354.8,PushPop,":batch=86e234c4d39d4430b5516c7a105aa774 phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,78602573,2,39301286.5,39301286.5,38995726,39606847,432127.8,PushPop,:batch=59062a948555437688018b7b1ae88617 phase=decode requests=25de90a8b4234cdd9f459bf44de5f72b
0.0,78601162,2,39300581.0,39300581.0,38880865,39720297,593568.1,PushPop,":batch=664385df79ff4fc09efa3d08a4ac9787 phase=decode requests=fd7f18ee548942ab846676d2fc7a354e,7b15763fe2a348b4bded9b891807f3b3,b57ae4d5f220486d9e686230c8c5382e,b86f7835c80b433ab4e1c625067d0f3c"
0.0,78599365,2,39299682.5,39299682.5,39201406,39397959,138984.0,PushPop,:batch=0f8a0a18ad0d4b60b0d030a652f8fce9 phase=decode requests=25de90a8b4234cdd9f459bf44de5f72b
0.0,78597263,2,39298631.5,39298631.5,38839636,39757627,649117.7,PushPop,":batch=8ffc72f392584e00ace3271a15df9cf7 phase=decode requests=fd7f18ee548942ab846676d2fc7a354e,7b15763fe2a348b4bded9b891807f3b3,b57ae4d5f220486d9e686230c8c5382e,b86f7835c80b433ab4e1c625067d0f3c"
0.0,78595620,2,39297810.0,39297810.0,38825377,39770243,668121.2,PushPop,":batch=98562b6f6e5047ffb120537ff4a03028 phase=decode requests=fd7f18ee548942ab846676d2fc7a354e,7b15763fe2a348b4bded9b891807f3b3,b57ae4d5f220486d9e686230c8c5382e,b86f7835c80b433ab4e1c625067d0f3c"
0.0,78595610,2,39297805.0,39297805.0,38813962,39781648,684257.3,PushPop,":batch=300f0ef4f7e54fae8e280115496fe356 phase=decode requests=eef2914bac744c1ea29ede0988703e4c,91919f5803e44b6faa967b57bddb81bd,4eba997a613d41f1b98e92a342465594,2c91d8351bd845e18b1e6646cd0b5f4b"
0.0,78593051,2,39296525.5,39296525.5,38835189,39757862,652428.3,PushPop,":batch=5d3730165682416498e2fda7994c931f phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,78592628,2,39296314.0,39296314.0,38857653,39734975,620360.3,PushPop,":batch=fbff0c3860144a99b2258c364a4f521a phase=decode requests=fd7f18ee548942ab846676d2fc7a354e,7b15763fe2a348b4bded9b891807f3b3,b57ae4d5f220486d9e686230c8c5382e,b86f7835c80b433ab4e1c625067d0f3c"
0.0,78592614,2,39296307.0,39296307.0,38893467,39699147,569701.8,PushPop,":batch=09ef2525d3ac47a3917efc1f480e600d phase=decode requests=fd7f18ee548942ab846676d2fc7a354e,7b15763fe2a348b4bded9b891807f3b3,b57ae4d5f220486d9e686230c8c5382e,b86f7835c80b433ab4e1c625067d0f3c"
0.0,78592507,2,39296253.5,39296253.5,38885374,39707133,581071.4,PushPop,":batch=5afcb51b68354bbc98aa62dc637e8f5d phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,78591948,2,39295974.0,39295974.0,38927414,39664534,521222.6,PushPop,":batch=d94128cb6b07473489cc2d2d452fbee0 phase=decode requests=1811f6ebf58e4b0ea2292b35146cd35f,612ab6a155ee43be83ea6696bd5b8b7f,04a26fdd847647a5a094bbafb63bc469,5f8f2308efff494a9a6a2fa3d4ecc35c"
0.0,78591366,2,39295683.0,39295683.0,39142760,39448606,216265.8,PushPop,:batch=745773255cae45d991380ec264abcca2 phase=decode requests=25de90a8b4234cdd9f459bf44de5f72b
0.0,78589435,2,39294717.5,39294717.5,38791711,39797724,711358.6,PushPop,":batch=82f1f035b9cd4376a1ffe2250f79f317 phase=decode requests=fd7f18ee548942ab846676d2fc7a354e,7b15763fe2a348b4bded9b891807f3b3,b57ae4d5f220486d9e686230c8c5382e,b86f7835c80b433ab4e1c625067d0f3c"
0.0,78589253,2,39294626.5,39294626.5,38858648,39730605,616566.7,PushPop,":batch=285b697c43274b7394f43c50665655a7 phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,78588629,2,39294314.5,39294314.5,38863170,39725459,609730.4,PushPop,":batch=fe156193592442beb58b2a0f6be94ea9 phase=decode requests=fd7f18ee548942ab846676d2fc7a354e,7b15763fe2a348b4bded9b891807f3b3,b57ae4d5f220486d9e686230c8c5382e,b86f7835c80b433ab4e1c625067d0f3c"
0.0,78587312,2,39293656.0,39293656.0,39242397,39344915,72491.2,PushPop,:batch=1cf3a8e1febf49beb68650ffab6f3e46 phase=decode requests=f613ba29e5e3458d8e63b0275b98ac68
0.0,78584343,2,39292171.5,39292171.5,38860584,39723759,610356.9,PushPop,":batch=4847e64e0b204003829e10e64255bd51 phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
0.0,78584006,2,39292003.0,39292003.0,38874492,39709514,590449.7,PushPop,":batch=361f46c2b643421294ab243527a56cae phase=decode requests=dfa53ed7b1db427c979733175e83eed5,1b90b5029a8e4095a0953f707b492bc0,2b642560cfbc46a3b415e89ad3a03675,1d3635c1d1b8417da02febe5bb56858c"
