Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Style,Range
0.0,40652730,2,20326365.0,20326365.0,20216235,20436495,155747.3,PushPop,":batch=5434feebb9e7477b8a9283b1ae70dd83 phase=decode requests=4911471bf69b4a0c8fcb7df27f4e64dd,4a33c149f9b84d849224830b7920cf8d,83bc7c63016b44a7bb730cbd52015427,bffdbdea72654f78bfa6ca4ccea58aeb"
0.0,40521006,2,20260503.0,20260503.0,20222325,20298681,53991.8,PushPop,:batch=32ddcef12d384e6284d3e5dbcabe338d phase=decode requests=c47f16e66de94d7ebc64adfc42386324
0.0,40431111,2,20215555.5,20215555.5,20188596,20242515,38126.5,PushPop,:batch=629fdf0ebe114889805da3d784eb4318 phase=decode requests=c47f16e66de94d7ebc64adfc42386324
0.0,40388658,2,20194329.0,20194329.0,19760213,20628445,613932.7,PushPop,":batch=fa8f753987804ccdaf75f3e82bc16380 phase=decode requests=4911471bf69b4a0c8fcb7df27f4e64dd,4a33c149f9b84d849224830b7920cf8d,83bc7c63016b44a7bb730cbd52015427,bffdbdea72654f78bfa6ca4ccea58aeb"
0.0,40285867,2,20142933.5,20142933.5,20094703,20191164,68208.2,PushPop,:batch=5c6d730c290f472d92e0d54eef2f95db phase=decode requests=8de7c5b04b184d1cbc3645195ef60a7d
0.0,40283774,2,20141887.0,20141887.0,20123938,20159836,25383.7,PushPop,":batch=dfc6ce4011fe4b79a2666525b8212bab phase=decode requests=4911471bf69b4a0c8fcb7df27f4e64dd,4a33c149f9b84d849224830b7920cf8d,83bc7c63016b44a7bb730cbd52015427,bffdbdea72654f78bfa6ca4ccea58aeb"
0.0,40231161,2,20115580.5,20115580.5,19194810,21036351,1302166.1,PushPop,:batch=7388a792ffff4f809b70451c0454e76a phase=decode requests=aaa729f093b64e2aaeeda0c4bda76f3d
0.0,40050000,2,20025000.0,20025000.0,20001589,20048411,33108.2,PushPop,":batch=08db2b6867424937bda17dbf1814d6ec phase=decode requests=4911471bf69b4a0c8fcb7df27f4e64dd,4a33c149f9b84d849224830b7920cf8d,83bc7c63016b44a7bb730cbd52015427,bffdbdea72654f78bfa6ca4ccea58aeb"
0.0,40037622,2,20018811.0,20018811.0,19982395,20055227,51500.0,PushPop,:batch=32174fa0b58046bbb671cdc5352c028c phase=decode requests=8de7c5b04b184d1cbc3645195ef60a7d
0.0,39940914,2,19970457.0,19970457.0,19955834,19985080,20680.0,PushPop,":batch=e6d863bee9bb43fcb7d98b200b042f49 phase=decode requests=4911471bf69b4a0c8fcb7df27f4e64dd,4a33c149f9b84d849224830b7920cf8d,83bc7c63016b44a7bb730cbd52015427,bffdbdea72654f78bfa6ca4ccea58aeb"
0.0,39846328,2,19923164.0,19923164.0,19187177,20659151,1040842.8,PushPop,":batch=b8e3f2400c814fc4b392d0032e3ccecf phase=decode requests=4911471bf69b4a0c8fcb7df27f4e64dd,4a33c149f9b84d849224830b7920cf8d,83bc7c63016b44a7bb730cbd52015427,bffdbdea72654f78bfa6ca4ccea58aeb"
0.0,39820170,2,19910085.0,19910085.0,19387058,20433112,739671.9,PushPop,":batch=c07d2dfed6ec42718fcfa6d80037cee4 phase=decode requests=399c9677f6e44195897e25ec5ce1daa1,422bf3769b9f45beb57c62f13989c6e8,3255e14c8cb54f1cbdd701ebd201f7b8,a8d52d0acece4573abce53495dc615f9"
0.0,39815146,2,19907573.0,19907573.0,19840614,19974532,94694.3,PushPop,":batch=820c5ee6c38e4101842713ed1a5edef6 phase=decode requests=4911471bf69b4a0c8fcb7df27f4e64dd,4a33c149f9b84d849224830b7920cf8d,83bc7c63016b44a7bb730cbd52015427,bffdbdea72654f78bfa6ca4ccea58aeb"
0.0,39774019,2,19887009.5,19887009.5,19848139,19925880,54971.2,PushPop,":batch=2bb2edc8853448499d0dc98a5c45f6f0 phase=decode requests=4911471bf69b4a0c8fcb7df27f4e64dd,4a33c149f9b84d849224830b7920cf8d,83bc7c63016b44a7bb730cbd52015427,bffdbdea72654f78bfa6ca4ccea58aeb"
0.0,39771416,2,19885708.0,19885708.0,19849590,19921826,51078.6,PushPop,":batch=53706365eb834b41ac839a47fd21def7 phase=decode requests=4911471bf69b4a0c8fcb7df27f4e64dd,4a33c149f9b84d849224830b7920cf8d,83bc7c63016b44a7bb730cbd52015427,bffdbdea72654f78bfa6ca4ccea58aeb"
0.0,39766370,2,19883185.0,19883185.0,19395912,20370458,689108.1,PushPop,":batch=0d18b0a3ee944ef0981423b63c5b3597 phase=decode requests=4911471bf69b4a0c8fcb7df27f4e64dd,4a33c149f9b84d849224830b7920cf8d,83bc7c63016b44a7bb730cbd52015427,bffdbdea72654f78bfa6ca4ccea58aeb"
0.0,39747144,2,19873572.0,19873572.0,19363896,20383248,720790.7,PushPop,":batch=764482a170a446baaa425431ab23e36a phase=decode requests=4911471bf69b4a0c8fcb7df27f4e64dd,4a33c149f9b84d849224830b7920cf8d,83bc7c63016b44a7bb730cbd52015427,bffdbdea72654f78bfa6ca4ccea58aeb"
0.0,39735630,2,19867815.0,19867815.0,19813637,19921993,76619.3,PushPop,":batch=5d93c450c31747b8b8b66c3cdb2f1968 phase=decode requests=399c9677f6e44195897e25ec5ce1daa1,422bf3769b9f45beb57c62f13989c6e8,3255e14c8cb54f1cbdd701ebd201f7b8,a8d52d0acece4573abce53495dc615f9"
0.0,39735553,2,19867776.5,19867776.5,19853182,19882371,20639.7,PushPop,:batch=efc6c5201d9143b688f8cf8d5f6ee5f3 phase=decode requests=8de7c5b04b184d1cbc3645195ef60a7d
0.0,39717308,2,19858654.0,19858654.0,19837410,19879898,30043.6,PushPop,":batch=792501f36d6b450683812ed3f92c7bc7 phase=decode requests=4911471bf69b4a0c8fcb7df27f4e64dd,4a33c149f9b84d849224830b7920cf8d,83bc7c63016b44a7bb730cbd52015427,bffdbdea72654f78bfa6ca4ccea58aeb"
0.0,39690844,2,19845422.0,19845422.0,19832220,19858624,18670.4,PushPop,":batch=9b96528b71b84d9bbb5c0b0166ce35f8 phase=decode requests=e4484b0df96d49f3a31426c909f9076d,bb52284fe1f1457c8a63320a61ffabbf,deac75ab269243019c9fd4ac2ecfc203,3e2830bc65ab4913904d6e72090a4fe3"
0.0,39639529,2,19819764.5,19819764.5,19786360,19853169,47241.1,PushPop,":batch=c5e6c0cb238d4a218404bd2e63af2b35 phase=decode requests=7aa4ba8d31af45f58706a52eb0ad3328,baabce1b18024e189120c512bc680496,046f00cf0a7d4816a65a9b0acad7230b,46ac3b484ea545d181b2d3e8af73623f"
0.0,39638541,2,19819270.5,19819270.5,19804712,19833829,20588.8,PushPop,:batch=392aa56101164088b60650afa3a369ed phase=decode requests=8de7c5b04b184d1cbc3645195ef60a7d
0.0,39593474,2,19796737.0,19796737.0,19245378,20348096,779739.4,PushPop,":batch=b8be315a989a427aa26c63a177ccc0f7 phase=decode requests=4911471bf69b4a0c8fcb7df27f4e64dd,4a33c149f9b84d849224830b7920cf8d,83bc7c63016b44a7bb730cbd52015427,bffdbdea72654f78bfa6ca4ccea58aeb"
0.0,39589987,2,19794993.5,19794993.5,19755311,19834676,56119.5,PushPop,":batch=966b682a73b04605802d5f9e5c64d50a phase=decode requests=399c9677f6e44195897e25ec5ce1daa1,422bf3769b9f45beb57c62f13989c6e8,3255e14c8cb54f1cbdd701ebd201f7b8,a8d52d0acece4573abce53495dc615f9"
0.0,39580295,2,19790147.5,19790147.5,19303823,20276472,687766.7,PushPop,":batch=971485b8056e4a72bbe5e25557e9b8d0 phase=decode requests=4911471bf69b4a0c8fcb7df27f4e64dd,4a33c149f9b84d849224830b7920cf8d,83bc7c63016b44a7bb730cbd52015427,bffdbdea72654f78bfa6ca4ccea58aeb"
0.0,39565765,2,19782882.5,19782882.5,19756202,19809563,37731.9,PushPop,:batch=4991b352b4b749928163d62221fdaa37 phase=decode requests=8de7c5b04b184d1cbc3645195ef60a7d
0.0,39545190,2,19772595.0,19772595.0,19234546,20310644,760916.2,PushPop,":batch=543aa132b4a0427e93236fb733ae3c35 phase=decode requests=4911471bf69b4a0c8fcb7df27f4e64dd,4a33c149f9b84d849224830b7920cf8d,83bc7c63016b44a7bb730cbd52015427,bffdbdea72654f78bfa6ca4ccea58aeb"
0.0,39529832,2,19764916.0,19764916.0,19725837,19803995,55266.1,PushPop,":batch=df52b0fa30234a88bcca90142a37d24f phase=decode requests=399c9677f6e44195897e25ec5ce1daa1,422bf3769b9f45beb57c62f13989c6e8,3255e14c8cb54f1cbdd701ebd201f7b8,a8d52d0acece4573abce53495dc615f9"
0.0,39521799,2,19760899.5,19760899.5,19746892,19774907,19809.6,PushPop,":batch=bc7cb747751b4de29c0c9dbe83317cb5 phase=decode requests=4911471bf69b4a0c8fcb7df27f4e64dd,4a33c149f9b84d849224830b7920cf8d,83bc7c63016b44a7bb730cbd52015427,bffdbdea72654f78bfa6ca4ccea58aeb"
0.0,39506260,2,19753130.0,19753130.0,19220584,20285676,753133.8,PushPop,":batch=d04c221502ca4b6491adea95d3e891ed phase=decode requests=4911471bf69b4a0c8fcb7df27f4e64dd,4a33c149f9b84d849224830b7920cf8d,83bc7c63016b44a7bb730cbd52015427,bffdbdea72654f78bfa6ca4ccea58aeb"
0.0,39480935,2,19740467.5,19740467.5,19248896,20232039,695187.1,PushPop,":batch=b409a43dd3bd4c01b11a65614b8b1b73 phase=decode requests=4911471bf69b4a0c8fcb7df27f4e64dd,4a33c149f9b84d849224830b7920cf8d,83bc7c63016b44a7bb730cbd52015427,bffdbdea72654f78bfa6ca4ccea58aeb"
0.0,39457542,2,19728771.0,19728771.0,19282606,20174936,630972.6,PushPop,":batch=245b00c3242449bb9903c8076dfdaffd phase=decode requests=4911471bf69b4a0c8fcb7df27f4e64dd,4a33c149f9b84d849224830b7920cf8d,83bc7c63016b44a7bb730cbd52015427,bffdbdea72654f78bfa6ca4ccea58aeb"
0.0,39457229,2,19728614.5,19728614.5,19302360,20154869,602814.9,PushPop,:batch=684ce8d4f30a485f94c303f76fb50199 phase=decode requests=8de7c5b04b184d1cbc3645195ef60a7d
0.0,39427621,2,19713810.5,19713810.5,19707874,19719747,8395.5,PushPop,":batch=4c26a80f89f6495a8eb055851741454a phase=decode requests=399c9677f6e44195897e25ec5ce1daa1,422bf3769b9f45beb57c62f13989c6e8,3255e14c8cb54f1cbdd701ebd201f7b8,a8d52d0acece4573abce53495dc615f9"
0.0,39406675,2,19703337.5,19703337.5,19233426,20173249,664555.2,PushPop,":batch=289d1ac2740846abbc55b29692f2d284 phase=decode requests=7aa4ba8d31af45f58706a52eb0ad3328,baabce1b18024e189120c512bc680496,046f00cf0a7d4816a65a9b0acad7230b,46ac3b484ea545d181b2d3e8af73623f"
0.0,39402380,2,19701190.0,19701190.0,19677376,19725004,33678.1,PushPop,":batch=cfdad31747564756b52f9a36139ebb24 phase=decode requests=399c9677f6e44195897e25ec5ce1daa1,422bf3769b9f45beb57c62f13989c6e8,3255e14c8cb54f1cbdd701ebd201f7b8,a8d52d0acece4573abce53495dc615f9"
0.0,39392179,2,19696089.5,19696089.5,19670987,19721192,35500.3,PushPop,":batch=840bb19ec2b940f497b9deacd14215c8 phase=decode requests=4911471bf69b4a0c8fcb7df27f4e64dd,4a33c149f9b84d849224830b7920cf8d,83bc7c63016b44a7bb730cbd52015427,bffdbdea72654f78bfa6ca4ccea58aeb"
0.0,39374851,2,19687425.5,19687425.5,19647754,19727097,56104.0,PushPop,":batch=9113a4ad5be045a3a2adde24db4e85b4 phase=decode requests=4911471bf69b4a0c8fcb7df27f4e64dd,4a33c149f9b84d849224830b7920cf8d,83bc7c63016b44a7bb730cbd52015427,bffdbdea72654f78bfa6ca4ccea58aeb"
0.0,39364378,2,19682189.0,19682189.0,19654545,19709833,39094.5,PushPop,":batch=89e2754ce26941ff945fdc74e136ef1f phase=decode requests=4911471bf69b4a0c8fcb7df27f4e64dd,4a33c149f9b84d849224830b7920cf8d,83bc7c63016b44a7bb730cbd52015427,bffdbdea72654f78bfa6ca4ccea58aeb"
0.0,39345182,2,19672591.0,19672591.0,19152991,20192191,734825.4,PushPop,":batch=90cc5f836deb444fab73f41368060b11 phase=decode requests=4911471bf69b4a0c8fcb7df27f4e64dd,4a33c149f9b84d849224830b7920cf8d,83bc7c63016b44a7bb730cbd52015427,bffdbdea72654f78bfa6ca4ccea58aeb"
0.0,39320472,2,19660236.0,19660236.0,19632014,19688458,39911.9,PushPop,":batch=8389f6b1a9514bf5a3bfe4df07fea0b8 phase=decode requests=4911471bf69b4a0c8fcb7df27f4e64dd,4a33c149f9b84d849224830b7920cf8d,83bc7c63016b44a7bb730cbd52015427,bffdbdea72654f78bfa6ca4ccea58aeb"
0.0,39292511,2,19646255.5,19646255.5,19105723,20186788,764428.4,PushPop,":batch=38377bf4c2da49788d1acb0d5a929704 phase=decode requests=4911471bf69b4a0c8fcb7df27f4e64dd,4a33c149f9b84d849224830b7920cf8d,83bc7c63016b44a7bb730cbd52015427,bffdbdea72654f78bfa6ca4ccea58aeb"
0.0,39255210,2,19627605.0,19627605.0,19576317,19678893,72532.2,PushPop,":batch=98948a216fe5441c99c9b4f8c937ff79 phase=decode requests=4911471bf69b4a0c8fcb7df27f4e64dd,4a33c149f9b84d849224830b7920cf8d,83bc7c63016b44a7bb730cbd52015427,bffdbdea72654f78bfa6ca4ccea58aeb"
0.0,39234623,2,19617311.5,19617311.5,19583073,19651550,48420.6,PushPop,:batch=4c40d06629b54cf5b621168428569bf8 phase=decode requests=8de7c5b04b184d1cbc3645195ef60a7d
0.0,39224982,2,19612491.0,19612491.0,19582280,19642702,42724.8,PushPop,":batch=fe65e886ee1c4028b54bec1751659612 phase=decode requests=4911471bf69b4a0c8fcb7df27f4e64dd,4a33c149f9b84d849224830b7920cf8d,83bc7c63016b44a7bb730cbd52015427,bffdbdea72654f78bfa6ca4ccea58aeb"
0.0,39224908,2,19612454.0,19612454.0,19592831,19632077,27751.1,PushPop,":batch=64683b42e51944b2b8e3e9c95877a4ad phase=decode requests=4911471bf69b4a0c8fcb7df27f4e64dd,4a33c149f9b84d849224830b7920cf8d,83bc7c63016b44a7bb730cbd52015427,bffdbdea72654f78bfa6ca4ccea58aeb"
0.0,39224257,2,19612128.5,19612128.5,19144707,20079550,661033.8,PushPop,":batch=4ad96ddeeb3347d0a04012fe9dfe12e5 phase=decode requests=4911471bf69b4a0c8fcb7df27f4e64dd,4a33c149f9b84d849224830b7920cf8d,83bc7c63016b44a7bb730cbd52015427,bffdbdea72654f78bfa6ca4ccea58aeb"
0.0,39201431,2,19600715.5,19600715.5,19547230,19654201,75639.9,PushPop,":batch=8646af07e94c4ab78ffa0331f9cddfab phase=decode requests=4911471bf69b4a0c8fcb7df27f4e64dd,4a33c149f9b84d849224830b7920cf8d,83bc7c63016b44a7bb730cbd52015427,bffdbdea72654f78bfa6ca4ccea58aeb"
0.0,39200945,2,19600472.5,19600472.5,19076619,20124326,740840.7,PushPop,":batch=43a4cc8bed704cc3a2a66a25fb50a031 phase=decode requests=7aa4ba8d31af45f58706a52eb0ad3328,baabce1b18024e189120c512bc680496,046f00cf0a7d4816a65a9b0acad7230b,46ac3b484ea545d181b2d3e8af73623f"
0.0,39192170,2,19596085.0,19596085.0,19551470,19640700,63095.1,PushPop,":batch=6a761d91724e4eeb95947405ec6750d5 phase=decode requests=4911471bf69b4a0c8fcb7df27f4e64dd,4a33c149f9b84d849224830b7920cf8d,83bc7c63016b44a7bb730cbd52015427,bffdbdea72654f78bfa6ca4ccea58aeb"
0.0,39188444,2,19594222.0,19594222.0,19552403,19636041,59141.0,PushPop,":batch=9d1fb2ae9e9249a98200a96e093a99a9 phase=decode requests=4911471bf69b4a0c8fcb7df27f4e64dd,4a33c149f9b84d849224830b7920cf8d,83bc7c63016b44a7bb730cbd52015427,bffdbdea72654f78bfa6ca4ccea58aeb"
0.0,39187837,2,19593918.5,19593918.5,19556990,19630847,52224.8,PushPop,":batch=04cce841a6e1411e9b19c222d9410f13 phase=decode requests=4911471bf69b4a0c8fcb7df27f4e64dd,4a33c149f9b84d849224830b7920cf8d,83bc7c63016b44a7bb730cbd52015427,bffdbdea72654f78bfa6ca4ccea58aeb"
0.0,39185495,2,19592747.5,19592747.5,19572728,19612767,28311.8,PushPop,":batch=b69422d755e648e182ceba85af35b9c1 phase=decode requests=4911471bf69b4a0c8fcb7df27f4e64dd,4a33c149f9b84d849224830b7920cf8d,83bc7c63016b44a7bb730cbd52015427,bffdbdea72654f78bfa6ca4ccea58aeb"
0.0,39174548,2,19587274.0,19587274.0,19553173,19621375,48226.1,PushPop,":batch=bde53f72f60e483c947f747a599d40f0 phase=decode requests=4911471bf69b4a0c8fcb7df27f4e64dd,4a33c149f9b84d849224830b7920cf8d,83bc7c63016b44a7bb730cbd52015427,bffdbdea72654f78bfa6ca4ccea58aeb"
0.0,39157976,2,19578988.0,19578988.0,19128541,20029435,637028.3,PushPop,:batch=28356a19bb9d44c5b233d0ca922131a4 phase=decode requests=8de7c5b04b184d1cbc3645195ef60a7d
0.0,39152562,2,19576281.0,19576281.0,19538212,19614350,53837.7,PushPop,":batch=be697e37f82b4a498139087654650142 phase=decode requests=4911471bf69b4a0c8fcb7df27f4e64dd,4a33c149f9b84d849224830b7920cf8d,83bc7c63016b44a7bb730cbd52015427,bffdbdea72654f78bfa6ca4ccea58aeb"
0.0,39149762,2,19574881.0,19574881.0,19545154,19604608,42040.3,PushPop,":batch=a2406bc2b40c493ebbe2f46bcf7b692a phase=decode requests=7aa4ba8d31af45f58706a52eb0ad3328,baabce1b18024e189120c512bc680496,046f00cf0a7d4816a65a9b0acad7230b,46ac3b484ea545d181b2d3e8af73623f"
0.0,39081207,2,19540603.5,19540603.5,19500216,19580991,57116.6,PushPop,":batch=a3c7360494eb4115bed318cd34356305 phase=decode requests=4911471bf69b4a0c8fcb7df27f4e64dd,4a33c149f9b84d849224830b7920cf8d,83bc7c63016b44a7bb730cbd52015427,bffdbdea72654f78bfa6ca4ccea58aeb"
0.0,39080495,2,19540247.5,19540247.5,19495444,19585051,63361.7,PushPop,":batch=468da5ef606840a88811ba62e8d71c7f phase=decode requests=4911471bf69b4a0c8fcb7df27f4e64dd,4a33c149f9b84d849224830b7920cf8d,83bc7c63016b44a7bb730cbd52015427,bffdbdea72654f78bfa6ca4ccea58aeb"
0.0,39055190,2,19527595.0,19527595.0,19497167,19558023,43031.7,PushPop,":batch=c49fa83e6abc464793ff8ec14459f82d phase=decode requests=399c9677f6e44195897e25ec5ce1daa1,422bf3769b9f45beb57c62f13989c6e8,3255e14c8cb54f1cbdd701ebd201f7b8,a8d52d0acece4573abce53495dc615f9"
0.0,39046562,2,19523281.0,19523281.0,19077357,19969205,630631.8,PushPop,":batch=1066d1e3ab68425fa005e0694607be00 phase=decode requests=4911471bf69b4a0c8fcb7df27f4e64dd,4a33c149f9b84d849224830b7920cf8d,83bc7c63016b44a7bb730cbd52015427,bffdbdea72654f78bfa6ca4ccea58aeb"
0.0,39008326,2,19504163.0,19504163.0,19478491,19529835,36305.7,PushPop,":batch=71100834f50a445a951f9d802edb8ca4 phase=decode requests=4911471bf69b4a0c8fcb7df27f4e64dd,4a33c149f9b84d849224830b7920cf8d,83bc7c63016b44a7bb730cbd52015427,bffdbdea72654f78bfa6ca4ccea58aeb"
0.0,38987329,2,19493664.5,19493664.5,19463376,19523953,42834.4,PushPop,":batch=92457056702648a081dcba6ab1465834 phase=decode requests=4911471bf69b4a0c8fcb7df27f4e64dd,4a33c149f9b84d849224830b7920cf8d,83bc7c63016b44a7bb730cbd52015427,bffdbdea72654f78bfa6ca4ccea58aeb"
0.0,38980692,2,19490346.0,19490346.0,19470398,19510294,28210.7,PushPop,:batch=2f6a638875bf42fc9d3672aff66a5eda phase=decode requests=8de7c5b04b184d1cbc3645195ef60a7d
0.0,38973742,2,19486871.0,19486871.0,19006882,19966860,678807.0,PushPop,":batch=19a3db60531b49ffa4a0cf72c3c9e756 phase=decode requests=4911471bf69b4a0c8fcb7df27f4e64dd,4a33c149f9b84d849224830b7920cf8d,83bc7c63016b44a7bb730cbd52015427,bffdbdea72654f78bfa6ca4ccea58aeb"
