Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Style,Range
0.2,777674012,2,388837006.0,388837006.0,388645840,389028172,270349.5,PushPop,:batch=d9ba3d11624645238fec175b41b00c4d phase=prefill requests=515c00b23a884b6f83de25681483ca4d
0.2,761525686,2,380762843.0,380762843.0,380437777,381087909,459712.7,PushPop,:batch=8526f6fe83d84c09a032d70a6bbcf81d phase=prefill requests=35a32d997e474bd68ad9013283f86e34
0.2,734613291,2,367306645.5,367306645.5,367078125,367535166,323176.8,PushPop,:batch=4ba82bd9e06342d984aee2658e103cbd phase=prefill requests=e94e65340f67444d8988e7419ad29a5d
0.2,719864945,2,359932472.5,359932472.5,359653900,360211045,393961.0,PushPop,:batch=1347fbdaf6504d8a85f0daf628e60c42 phase=prefill requests=1ea947e0213e4ec79fb54a16479c4f3b
0.2,691761707,2,345880853.5,345880853.5,345696081,346065626,261307.8,PushPop,:batch=2ae6e7be04504816af3e47cc7922dcde phase=prefill requests=e9513d939410436d93ae048bcfd8558c
0.1,552422146,2,276211073.0,276211073.0,276048404,276373742,230048.7,PushPop,:batch=8a76a1c16d594bb98f7b736a376373d8 phase=prefill requests=da9f257481364027b9eb07c5291bb1d2
0.1,383431629,13360,28700.0,30375.0,18272,194462,7534.8,PushPop,NCCL:ncclBroadcast
0.0,202293910,2,101146955.0,101146955.0,100912652,101381258,331354.5,PushPop,:batch=9611999e53204866819d0c9089ac123b phase=prefill requests=248bd58545de491d8813e6a095003668
0.0,198487944,2,99243972.0,99243972.0,99002487,99485457,341511.4,PushPop,:batch=16049d74d72b407f965405a262128880 phase=prefill requests=f8dd7e2b7db74466b3dd25169f9b9af0
0.0,197446790,2,98723395.0,98723395.0,98524572,98922218,281178.2,PushPop,:batch=dc3c1f8067014236968514cb01f6a412 phase=prefill requests=6aaa53a6b6a24c078350a21ac7f27af1
0.0,196543862,2,98271931.0,98271931.0,98084724,98459138,264750.7,PushPop,:batch=c90898df6956402fa51a907256351ee2 phase=prefill requests=06908cb4b9a54cb3913b92340a96329a
0.0,149152665,6680,22328.2,21737.5,18722,53555,3045.6,PushPop,NCCL:ncclGroupEnd
0.0,136074963,3320,40986.4,32538.0,28048,17393055,313678.4,PushPop,:wan_download_decode
0.0,116034509,3320,34950.2,35075.0,29663,63968,4178.6,PushPop,:wan_upload_decode
0.0,104887138,2,52443569.0,52443569.0,52009322,52877816,614118.0,PushPop,":batch=0f1147310e804a799ca62c541bd7112b phase=decode requests=27a46174d58b41ae88fc7ab1bc430726,2f6c8d07d5254b3bbd541a92b8991e0c,a6c55e2fb57a42fcad95f0f0ed13fb67,289772dec3794c42ba39f95aab480cf0"
0.0,85537973,2,42768986.5,42768986.5,42371764,43166209,561757.4,PushPop,":batch=6c42f77362864d50b4ade614eae49792 phase=decode requests=e9513d939410436d93ae048bcfd8558c,35a32d997e474bd68ad9013283f86e34,e94e65340f67444d8988e7419ad29a5d,1ea947e0213e4ec79fb54a16479c4f3b"
0.0,85337363,2,42668681.5,42668681.5,42185796,43151567,682903.2,PushPop,":batch=6f5a2045b5544e6ca4ae463f0293e376 phase=decode requests=1f20454d5b254aab91e0c16e39a9468c,cd5fecee34f948638c647990ec91030b,515c00b23a884b6f83de25681483ca4d,b39ea7d952b145c49e6a60c3a2118d53"
0.0,84049794,2,42024897.0,42024897.0,41565570,42484224,649586.5,PushPop,":batch=ee257b02cae74489a0e7c90e4e04cbf0 phase=decode requests=e9513d939410436d93ae048bcfd8558c,35a32d997e474bd68ad9013283f86e34,e94e65340f67444d8988e7419ad29a5d,1ea947e0213e4ec79fb54a16479c4f3b"
0.0,83819136,2,41909568.0,41909568.0,41728443,42090693,256149.4,PushPop,:batch=ab4f78dc2e034db09fd37a4933c71f5a phase=decode requests=4476c834d2c74939a2137fc12011cce6
0.0,83258982,2,41629491.0,41629491.0,41174355,42084627,643659.5,PushPop,":batch=c05291dd283045a0850ebd024d7fc77a phase=decode requests=e9513d939410436d93ae048bcfd8558c,35a32d997e474bd68ad9013283f86e34,e94e65340f67444d8988e7419ad29a5d,1ea947e0213e4ec79fb54a16479c4f3b"
0.0,83038715,2,41519357.5,41519357.5,41097738,41940977,596260.0,PushPop,":batch=027436693fa44ba0b4a2e1eb397fd659 phase=decode requests=27a46174d58b41ae88fc7ab1bc430726,2f6c8d07d5254b3bbd541a92b8991e0c,a6c55e2fb57a42fcad95f0f0ed13fb67,289772dec3794c42ba39f95aab480cf0"
0.0,81713820,2,40856910.0,40856910.0,40416822,41296998,622378.4,PushPop,":batch=b123b6f55aa34ff7b7f35992cc472bd1 phase=decode requests=1f20454d5b254aab91e0c16e39a9468c,cd5fecee34f948638c647990ec91030b,515c00b23a884b6f83de25681483ca4d,b39ea7d952b145c49e6a60c3a2118d53"
0.0,81418610,2,40709305.0,40709305.0,40308597,41110013,566686.7,PushPop,":batch=15d72834578f4587a474445b7ea8ed59 phase=decode requests=1f20454d5b254aab91e0c16e39a9468c,cd5fecee34f948638c647990ec91030b,515c00b23a884b6f83de25681483ca4d,b39ea7d952b145c49e6a60c3a2118d53"
0.0,81154853,2,40577426.5,40577426.5,40114593,41040260,654545.4,PushPop,":batch=fa1a5ac2242e41bd8b73bd595feb17e7 phase=decode requests=1f20454d5b254aab91e0c16e39a9468c,cd5fecee34f948638c647990ec91030b,515c00b23a884b6f83de25681483ca4d,b39ea7d952b145c49e6a60c3a2118d53"
0.0,79872529,2,39936264.5,39936264.5,39485541,40386988,637419.3,PushPop,":batch=9239a6f22b014164bcc20ae20b5fd614 phase=decode requests=e9513d939410436d93ae048bcfd8558c,35a32d997e474bd68ad9013283f86e34,e94e65340f67444d8988e7419ad29a5d,1ea947e0213e4ec79fb54a16479c4f3b"
0.0,79219882,2,39609941.0,39609941.0,39207958,40011924,568489.8,PushPop,":batch=c1ceea6142e24ba2b0cdfbc644fe8347 phase=decode requests=e9513d939410436d93ae048bcfd8558c,35a32d997e474bd68ad9013283f86e34,e94e65340f67444d8988e7419ad29a5d,1ea947e0213e4ec79fb54a16479c4f3b"
0.0,79071952,2,39535976.0,39535976.0,39335117,39736835,284057.5,PushPop,:batch=bec0e697c7b14733b43efb6c53551a02 phase=decode requests=4476c834d2c74939a2137fc12011cce6
0.0,78897548,2,39448774.0,39448774.0,39014573,39882975,614052.9,PushPop,":batch=772577f24af94792af4e81eb027082b7 phase=decode requests=e9513d939410436d93ae048bcfd8558c,35a32d997e474bd68ad9013283f86e34,e94e65340f67444d8988e7419ad29a5d,1ea947e0213e4ec79fb54a16479c4f3b"
0.0,78166634,2,39083317.0,39083317.0,38699017,39467617,543482.3,PushPop,":batch=36ade55d35ba436bb24d286d142a549a phase=decode requests=e9513d939410436d93ae048bcfd8558c,35a32d997e474bd68ad9013283f86e34,e94e65340f67444d8988e7419ad29a5d,1ea947e0213e4ec79fb54a16479c4f3b"
0.0,77850620,2,38925310.0,38925310.0,38504792,39345828,594702.3,PushPop,":batch=c40d1ad31233492baf236bb2ff88b3fe phase=decode requests=e9513d939410436d93ae048bcfd8558c,35a32d997e474bd68ad9013283f86e34,e94e65340f67444d8988e7419ad29a5d,1ea947e0213e4ec79fb54a16479c4f3b"
0.0,77517447,2,38758723.5,38758723.5,38368416,39149031,551978.2,PushPop,":batch=091593946bb04967a696cfbd64bc8b00 phase=decode requests=e9513d939410436d93ae048bcfd8558c,35a32d997e474bd68ad9013283f86e34,e94e65340f67444d8988e7419ad29a5d,1ea947e0213e4ec79fb54a16479c4f3b"
0.0,77330003,2,38665001.5,38665001.5,38504406,38825597,227116.3,PushPop,:batch=970138f7b2ec4d658477f5034b2decce phase=decode requests=c32ea2e6dfe246c7b1d1bcd75bdf1352
0.0,76996945,2,38498472.5,38498472.5,38004822,38992123,698127.2,PushPop,":batch=18cad096ef91494c92ef12add4520309 phase=decode requests=1f20454d5b254aab91e0c16e39a9468c,cd5fecee34f948638c647990ec91030b,515c00b23a884b6f83de25681483ca4d,b39ea7d952b145c49e6a60c3a2118d53"
0.0,76746405,2,38373202.5,38373202.5,37938314,38808091,615025.2,PushPop,":batch=fc31b4f0949a4ee2aff26b9926711704 phase=decode requests=e9513d939410436d93ae048bcfd8558c,35a32d997e474bd68ad9013283f86e34,e94e65340f67444d8988e7419ad29a5d,1ea947e0213e4ec79fb54a16479c4f3b"
0.0,76557243,2,38278621.5,38278621.5,37816465,38740778,653588.0,PushPop,":batch=7216374792e3443881f1125041e3ba69 phase=decode requests=06908cb4b9a54cb3913b92340a96329a,f8dd7e2b7db74466b3dd25169f9b9af0,6aaa53a6b6a24c078350a21ac7f27af1,248bd58545de491d8813e6a095003668"
0.0,76410134,2,38205067.0,38205067.0,37811677,38598457,556337.5,PushPop,":batch=9869b85730b14bc48584bf35d5288397 phase=decode requests=1f20454d5b254aab91e0c16e39a9468c,cd5fecee34f948638c647990ec91030b,515c00b23a884b6f83de25681483ca4d,b39ea7d952b145c49e6a60c3a2118d53"
0.0,76290540,2,38145270.0,38145270.0,37957407,38333133,265678.4,PushPop,:batch=b0185dfa94254a3caabdb240cb73d154 phase=decode requests=c32ea2e6dfe246c7b1d1bcd75bdf1352
0.0,75820431,2,37910215.5,37910215.5,37431657,38388774,676783.9,PushPop,":batch=baa1d960f0794c3da91ed2abbc042ab1 phase=decode requests=e9513d939410436d93ae048bcfd8558c,35a32d997e474bd68ad9013283f86e34,e94e65340f67444d8988e7419ad29a5d,1ea947e0213e4ec79fb54a16479c4f3b"
0.0,75625441,2,37812720.5,37812720.5,37390387,38235054,597269.8,PushPop,":batch=271bb4fc3bc24ce5957ef33c579f0626 phase=decode requests=e9513d939410436d93ae048bcfd8558c,35a32d997e474bd68ad9013283f86e34,e94e65340f67444d8988e7419ad29a5d,1ea947e0213e4ec79fb54a16479c4f3b"
0.0,75570578,2,37785289.0,37785289.0,37298054,38272524,689054.3,PushPop,":batch=1fb5a80cb8ab42cbb74f6a74081abe7b phase=decode requests=e9513d939410436d93ae048bcfd8558c,35a32d997e474bd68ad9013283f86e34,e94e65340f67444d8988e7419ad29a5d,1ea947e0213e4ec79fb54a16479c4f3b"
0.0,75516995,2,37758497.5,37758497.5,37302129,38214866,645402.5,PushPop,":batch=f5a6f95a734a4926a7a7ccc1a0814575 phase=decode requests=06908cb4b9a54cb3913b92340a96329a,f8dd7e2b7db74466b3dd25169f9b9af0,6aaa53a6b6a24c078350a21ac7f27af1,248bd58545de491d8813e6a095003668"
0.0,75238811,2,37619405.5,37619405.5,37414600,37824211,289638.7,PushPop,:batch=dace90309fa0435d803400c2c1d2a279 phase=decode requests=c49893a76af642e1a167f5b144aaaf70
0.0,74934192,2,37467096.0,37467096.0,37210350,37723842,363093.7,PushPop,:batch=ef3c1f34aa3c4320ad5af214eb204d58 phase=decode requests=c49893a76af642e1a167f5b144aaaf70
0.0,74902588,2,37451294.0,37451294.0,37026098,37876490,601317.9,PushPop,":batch=aafe4d7f43254f9fa9100586897e7b7c phase=decode requests=e9513d939410436d93ae048bcfd8558c,35a32d997e474bd68ad9013283f86e34,e94e65340f67444d8988e7419ad29a5d,1ea947e0213e4ec79fb54a16479c4f3b"
0.0,74785523,2,37392761.5,37392761.5,36989840,37795683,569817.0,PushPop,":batch=fdc29af7fa564bde9b2a9fc6dfd65927 phase=decode requests=e9513d939410436d93ae048bcfd8558c,35a32d997e474bd68ad9013283f86e34,e94e65340f67444d8988e7419ad29a5d,1ea947e0213e4ec79fb54a16479c4f3b"
0.0,74601856,2,37300928.0,37300928.0,37157057,37444799,203464.3,PushPop,:batch=9816ee8f32e34073a8cc47092c516d2b phase=decode requests=c49893a76af642e1a167f5b144aaaf70
0.0,74550523,2,37275261.5,37275261.5,37062211,37488312,301298.9,PushPop,:batch=6e9b18ade18b495abf74101d18a5e95f phase=decode requests=c49893a76af642e1a167f5b144aaaf70
0.0,74267436,2,37133718.0,37133718.0,36689776,37577660,627828.8,PushPop,":batch=4995384ad23b4ce8bd7507f22543891b phase=decode requests=06908cb4b9a54cb3913b92340a96329a,f8dd7e2b7db74466b3dd25169f9b9af0,6aaa53a6b6a24c078350a21ac7f27af1,248bd58545de491d8813e6a095003668"
0.0,74126894,2,37063447.0,37063447.0,36876963,37249931,263728.2,PushPop,:batch=54f3fc898ca34fbf873249b26be502cc phase=decode requests=da9f257481364027b9eb07c5291bb1d2
0.0,74089112,2,37044556.0,37044556.0,36578163,37510949,659579.3,PushPop,":batch=95039d8a741f4009b2aa5f6e15d5ea8a phase=decode requests=06908cb4b9a54cb3913b92340a96329a,f8dd7e2b7db74466b3dd25169f9b9af0,6aaa53a6b6a24c078350a21ac7f27af1,248bd58545de491d8813e6a095003668"
0.0,74001144,2,37000572.0,37000572.0,36642982,37358162,505708.6,PushPop,":batch=8291955deda74ddd86f79f6b5266f7cf phase=decode requests=e9513d939410436d93ae048bcfd8558c,35a32d997e474bd68ad9013283f86e34,e94e65340f67444d8988e7419ad29a5d,1ea947e0213e4ec79fb54a16479c4f3b"
0.0,73893138,2,36946569.0,36946569.0,36705705,37187433,340633.1,PushPop,:batch=0a26fd5ef10844929aa91e9e66394f4b phase=decode requests=c49893a76af642e1a167f5b144aaaf70
0.0,73737330,2,36868665.0,36868665.0,36672151,37065179,277912.8,PushPop,:batch=58a737cbacda4c77a0c430e39961524f phase=decode requests=c49893a76af642e1a167f5b144aaaf70
0.0,73612441,2,36806220.5,36806220.5,36380325,37232116,602307.2,PushPop,":batch=ce3cd24e908a419ea2f71420358b7750 phase=decode requests=e9513d939410436d93ae048bcfd8558c,35a32d997e474bd68ad9013283f86e34,e94e65340f67444d8988e7419ad29a5d,1ea947e0213e4ec79fb54a16479c4f3b"
0.0,73569780,2,36784890.0,36784890.0,36349270,37220510,616059.7,PushPop,":batch=fcc4903dde96436a836158566873995b phase=decode requests=27a46174d58b41ae88fc7ab1bc430726,2f6c8d07d5254b3bbd541a92b8991e0c,a6c55e2fb57a42fcad95f0f0ed13fb67,289772dec3794c42ba39f95aab480cf0"
0.0,73526363,2,36763181.5,36763181.5,36426340,37100023,476365.8,PushPop,:batch=f08b134d5a204c19afdadccce74869b6 phase=decode requests=c49893a76af642e1a167f5b144aaaf70
0.0,73420718,2,36710359.0,36710359.0,36253951,37166767,645458.4,PushPop,":batch=a22406d681dc407883ad6b8d417878e1 phase=decode requests=e9513d939410436d93ae048bcfd8558c,35a32d997e474bd68ad9013283f86e34,e94e65340f67444d8988e7419ad29a5d,1ea947e0213e4ec79fb54a16479c4f3b"
0.0,73409710,2,36704855.0,36704855.0,36293340,37116370,581970.1,PushPop,":batch=3118f14a78af4eed8510b6f84fc4a4cb phase=decode requests=e9513d939410436d93ae048bcfd8558c,35a32d997e474bd68ad9013283f86e34,e94e65340f67444d8988e7419ad29a5d,1ea947e0213e4ec79fb54a16479c4f3b"
0.0,73299914,2,36649957.0,36649957.0,36194665,37105249,643880.1,PushPop,":batch=31405b01a0194c2689d04b3c90ff19cf phase=decode requests=e9513d939410436d93ae048bcfd8558c,35a32d997e474bd68ad9013283f86e34,e94e65340f67444d8988e7419ad29a5d,1ea947e0213e4ec79fb54a16479c4f3b"
0.0,73289928,2,36644964.0,36644964.0,36263933,37025995,538859.2,PushPop,":batch=0451f6bf305441ff988fc9ffc6ffb6ce phase=decode requests=e9513d939410436d93ae048bcfd8558c,35a32d997e474bd68ad9013283f86e34,e94e65340f67444d8988e7419ad29a5d,1ea947e0213e4ec79fb54a16479c4f3b"
0.0,73263301,2,36631650.5,36631650.5,36576558,36686743,77912.6,PushPop,:batch=cb2a02e2ae2540e8ad9bf9ca414bc3da phase=decode requests=c49893a76af642e1a167f5b144aaaf70
0.0,73262134,2,36631067.0,36631067.0,36150493,37111641,679634.3,PushPop,":batch=15f0a8c79282419d965b23861b92cbbf phase=decode requests=27a46174d58b41ae88fc7ab1bc430726,2f6c8d07d5254b3bbd541a92b8991e0c,a6c55e2fb57a42fcad95f0f0ed13fb67,289772dec3794c42ba39f95aab480cf0"
0.0,73197998,2,36598999.0,36598999.0,36166760,37031238,611278.3,PushPop,":batch=ff85360fb94842db92b542599be8bd97 phase=decode requests=e9513d939410436d93ae048bcfd8558c,35a32d997e474bd68ad9013283f86e34,e94e65340f67444d8988e7419ad29a5d,1ea947e0213e4ec79fb54a16479c4f3b"
0.0,73136849,2,36568424.5,36568424.5,36196186,36940663,526424.7,PushPop,":batch=388723b5f54041ab90686015201cdf62 phase=decode requests=e9513d939410436d93ae048bcfd8558c,35a32d997e474bd68ad9013283f86e34,e94e65340f67444d8988e7419ad29a5d,1ea947e0213e4ec79fb54a16479c4f3b"
0.0,73057025,2,36528512.5,36528512.5,36158210,36898815,523686.8,PushPop,":batch=b35627bfaa194a6b87fea262d0dd471f phase=decode requests=e9513d939410436d93ae048bcfd8558c,35a32d997e474bd68ad9013283f86e34,e94e65340f67444d8988e7419ad29a5d,1ea947e0213e4ec79fb54a16479c4f3b"
0.0,73029965,2,36514982.5,36514982.5,36288566,36741399,320201.3,PushPop,":batch=6a211239fd4b47939fdd006c6ea64a78 phase=decode requests=e9513d939410436d93ae048bcfd8558c,35a32d997e474bd68ad9013283f86e34,e94e65340f67444d8988e7419ad29a5d,1ea947e0213e4ec79fb54a16479c4f3b"
0.0,72933213,2,36466606.5,36466606.5,36030523,36902690,616715.2,PushPop,":batch=7bb2f286c71d46878aae2daf620dd6cf phase=decode requests=27a46174d58b41ae88fc7ab1bc430726,2f6c8d07d5254b3bbd541a92b8991e0c,a6c55e2fb57a42fcad95f0f0ed13fb67,289772dec3794c42ba39f95aab480cf0"
0.0,72923278,2,36461639.0,36461639.0,36055231,36868047,574747.7,PushPop,":batch=70324029f596481d969e4069003e4624 phase=decode requests=27a46174d58b41ae88fc7ab1bc430726,2f6c8d07d5254b3bbd541a92b8991e0c,a6c55e2fb57a42fcad95f0f0ed13fb67,289772dec3794c42ba39f95aab480cf0"
0.0,72888561,2,36444280.5,36444280.5,36089406,36799155,501868.3,PushPop,":batch=7f7c4cf2dcd74ebba94656181a2c1c92 phase=decode requests=1f20454d5b254aab91e0c16e39a9468c,cd5fecee34f948638c647990ec91030b,515c00b23a884b6f83de25681483ca4d,b39ea7d952b145c49e6a60c3a2118d53"
0.0,72854803,2,36427401.5,36427401.5,35944891,36909912,682372.9,PushPop,":batch=a3ada4ed0459407d9386daa23715bb26 phase=decode requests=06908cb4b9a54cb3913b92340a96329a,f8dd7e2b7db74466b3dd25169f9b9af0,6aaa53a6b6a24c078350a21ac7f27af1,248bd58545de491d8813e6a095003668"
0.0,72842675,2,36421337.5,36421337.5,35929233,36913442,695940.9,PushPop,":batch=2511940e15134717bee94413e4209bc9 phase=decode requests=1f20454d5b254aab91e0c16e39a9468c,cd5fecee34f948638c647990ec91030b,515c00b23a884b6f83de25681483ca4d,b39ea7d952b145c49e6a60c3a2118d53"
0.0,72819408,2,36409704.0,36409704.0,36020368,36799040,550604.3,PushPop,":batch=51b400f76ef048b6b18e7a17724573f9 phase=decode requests=06908cb4b9a54cb3913b92340a96329a,f8dd7e2b7db74466b3dd25169f9b9af0,6aaa53a6b6a24c078350a21ac7f27af1,248bd58545de491d8813e6a095003668"
0.0,72786822,2,36393411.0,36393411.0,35890685,36896137,710961.9,PushPop,":batch=88f41a6b5be041128c828d9fd76e6774 phase=decode requests=e9513d939410436d93ae048bcfd8558c,35a32d997e474bd68ad9013283f86e34,e94e65340f67444d8988e7419ad29a5d,1ea947e0213e4ec79fb54a16479c4f3b"
0.0,72784129,2,36392064.5,36392064.5,35850944,36933185,765259.9,PushPop,":batch=4847305bc9924153abb0a6093bd1021e phase=decode requests=1f20454d5b254aab91e0c16e39a9468c,cd5fecee34f948638c647990ec91030b,515c00b23a884b6f83de25681483ca4d,b39ea7d952b145c49e6a60c3a2118d53"
0.0,72697908,2,36348954.0,36348954.0,36170054,36527854,253002.8,PushPop,:batch=24139a7913be44e9bde4b8279dc877ad phase=decode requests=c49893a76af642e1a167f5b144aaaf70
0.0,72668521,2,36334260.5,36334260.5,35895767,36772754,620123.5,PushPop,":batch=eb6e1ca655c84b3a877ca4cc3d4b3ab2 phase=decode requests=06908cb4b9a54cb3913b92340a96329a,f8dd7e2b7db74466b3dd25169f9b9af0,6aaa53a6b6a24c078350a21ac7f27af1,248bd58545de491d8813e6a095003668"
0.0,72667647,2,36333823.5,36333823.5,35920278,36747369,584841.7,PushPop,":batch=44de5b0f67ff4d9b8009e390d588191a phase=decode requests=06908cb4b9a54cb3913b92340a96329a,f8dd7e2b7db74466b3dd25169f9b9af0,6aaa53a6b6a24c078350a21ac7f27af1,248bd58545de491d8813e6a095003668"
0.0,72637183,2,36318591.5,36318591.5,35894209,36742974,600167.5,PushPop,":batch=3b0e618b33b04ea9b256dfcdd7651bb2 phase=decode requests=1f20454d5b254aab91e0c16e39a9468c,cd5fecee34f948638c647990ec91030b,515c00b23a884b6f83de25681483ca4d,b39ea7d952b145c49e6a60c3a2118d53"
0.0,72627045,2,36313522.5,36313522.5,36151350,36475695,229346.5,PushPop,:batch=5cad93b6afde4580886d463d298d1c39 phase=decode requests=da9f257481364027b9eb07c5291bb1d2
0.0,72607089,2,36303544.5,36303544.5,36053147,36553942,354115.5,PushPop,":batch=7aa5609c05c1417ea7440d41c02e4279 phase=decode requests=e9513d939410436d93ae048bcfd8558c,35a32d997e474bd68ad9013283f86e34,e94e65340f67444d8988e7419ad29a5d,1ea947e0213e4ec79fb54a16479c4f3b"
0.0,72597934,2,36298967.0,36298967.0,35934518,36663416,515408.7,PushPop,":batch=577452101b6a4d6290b7dd1db7e51fa6 phase=decode requests=27a46174d58b41ae88fc7ab1bc430726,2f6c8d07d5254b3bbd541a92b8991e0c,a6c55e2fb57a42fcad95f0f0ed13fb67,289772dec3794c42ba39f95aab480cf0"
0.0,72536508,2,36268254.0,36268254.0,35781536,36754972,688323.2,PushPop,":batch=5a677603c1d34268ba3f7a1bcbf852ee phase=decode requests=27a46174d58b41ae88fc7ab1bc430726,2f6c8d07d5254b3bbd541a92b8991e0c,a6c55e2fb57a42fcad95f0f0ed13fb67,289772dec3794c42ba39f95aab480cf0"
0.0,72510194,2,36255097.0,36255097.0,35988144,36522050,377528.6,PushPop,:batch=777bfd740e7d4d568e6a29f2cfad1dfe phase=decode requests=c49893a76af642e1a167f5b144aaaf70
0.0,72509658,2,36254829.0,36254829.0,35819293,36690365,615940.9,PushPop,":batch=a52bbe6156514180b7dffe8199f7efa2 phase=decode requests=1f20454d5b254aab91e0c16e39a9468c,cd5fecee34f948638c647990ec91030b,515c00b23a884b6f83de25681483ca4d,b39ea7d952b145c49e6a60c3a2118d53"
0.0,72460507,2,36230253.5,36230253.5,35816560,36643947,585051.0,PushPop,":batch=168b0cc313b54811851b3128300beee8 phase=decode requests=27a46174d58b41ae88fc7ab1bc430726,2f6c8d07d5254b3bbd541a92b8991e0c,a6c55e2fb57a42fcad95f0f0ed13fb67,289772dec3794c42ba39f95aab480cf0"
0.0,72429560,2,36214780.0,36214780.0,36038409,36391151,249426.3,PushPop,:batch=3e31981e82604dbf807bc78545799cea phase=decode requests=4476c834d2c74939a2137fc12011cce6
0.0,72397942,2,36198971.0,36198971.0,35771558,36626384,604453.3,PushPop,":batch=b2ad6a04ff6e430180d92b261d7110d3 phase=decode requests=e9513d939410436d93ae048bcfd8558c,35a32d997e474bd68ad9013283f86e34,e94e65340f67444d8988e7419ad29a5d,1ea947e0213e4ec79fb54a16479c4f3b"
0.0,72385330,2,36192665.0,36192665.0,35397747,36987583,1124183.8,PushPop,":batch=0b61a0524c56416bb1c2b24dc04576b6 phase=decode requests=e9513d939410436d93ae048bcfd8558c,35a32d997e474bd68ad9013283f86e34,e94e65340f67444d8988e7419ad29a5d,1ea947e0213e4ec79fb54a16479c4f3b"
0.0,72358308,2,36179154.0,36179154.0,35821462,36536846,505852.9,PushPop,":batch=2f9d1f8fc4144eb59acdda3c112e4e50 phase=decode requests=e9513d939410436d93ae048bcfd8558c,35a32d997e474bd68ad9013283f86e34,e94e65340f67444d8988e7419ad29a5d,1ea947e0213e4ec79fb54a16479c4f3b"
0.0,72166859,2,36083429.5,36083429.5,35633572,36533287,636194.6,PushPop,":batch=1ad0d00be8854f74ae4959038e296173 phase=decode requests=e9513d939410436d93ae048bcfd8558c,35a32d997e474bd68ad9013283f86e34,e94e65340f67444d8988e7419ad29a5d,1ea947e0213e4ec79fb54a16479c4f3b"
