Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Style,Range
0.0,14454018,1,14454018.0,14454018.0,14454018,14454018,0.0,PushPop,":batch=ae5ae2ffd1d64b74ba58d6671a1f1538 phase=decode requests=e9513d939410436d93ae048bcfd8558c,35a32d997e474bd68ad9013283f86e34,e94e65340f67444d8988e7419ad29a5d,1ea947e0213e4ec79fb54a16479c4f3b"
0.0,14453969,1,14453969.0,14453969.0,14453969,14453969,0.0,PushPop,":batch=c628cd2a915749a692300c12032509ab phase=decode requests=27a46174d58b41ae88fc7ab1bc430726,2f6c8d07d5254b3bbd541a92b8991e0c,a6c55e2fb57a42fcad95f0f0ed13fb67,289772dec3794c42ba39f95aab480cf0"
0.0,14453891,1,14453891.0,14453891.0,14453891,14453891,0.0,PushPop,":batch=d5f892392f714301a90fae4abf02dbc6 phase=decode requests=e9513d939410436d93ae048bcfd8558c,35a32d997e474bd68ad9013283f86e34,e94e65340f67444d8988e7419ad29a5d,1ea947e0213e4ec79fb54a16479c4f3b"
0.0,14453681,1,14453681.0,14453681.0,14453681,14453681,0.0,PushPop,":batch=c1a103dc1c29426186cdc93ee66c3432 phase=decode requests=1f20454d5b254aab91e0c16e39a9468c,cd5fecee34f948638c647990ec91030b,515c00b23a884b6f83de25681483ca4d,b39ea7d952b145c49e6a60c3a2118d53"
0.0,14453368,1,14453368.0,14453368.0,14453368,14453368,0.0,PushPop,":batch=8991c65e16f04ef08a64ed2e57ce1c0d phase=decode requests=06908cb4b9a54cb3913b92340a96329a,f8dd7e2b7db74466b3dd25169f9b9af0,6aaa53a6b6a24c078350a21ac7f27af1,248bd58545de491d8813e6a095003668"
0.0,14453189,1,14453189.0,14453189.0,14453189,14453189,0.0,PushPop,":batch=be685fa9cf47471cb7877f83459a0202 phase=decode requests=e9513d939410436d93ae048bcfd8558c,35a32d997e474bd68ad9013283f86e34,e94e65340f67444d8988e7419ad29a5d,1ea947e0213e4ec79fb54a16479c4f3b"
0.0,14453174,1,14453174.0,14453174.0,14453174,14453174,0.0,PushPop,":batch=05ca9ca9cabf403d9e4d41b2c68174b1 phase=decode requests=e9513d939410436d93ae048bcfd8558c,35a32d997e474bd68ad9013283f86e34,e94e65340f67444d8988e7419ad29a5d,1ea947e0213e4ec79fb54a16479c4f3b"
0.0,14452929,1,14452929.0,14452929.0,14452929,14452929,0.0,PushPop,:batch=c7705886256a40f98c798f09a5755213 phase=decode requests=c49893a76af642e1a167f5b144aaaf70
0.0,14452833,1,14452833.0,14452833.0,14452833,14452833,0.0,PushPop,":batch=b17e526ac32944e481bf0818a990f775 phase=decode requests=e9513d939410436d93ae048bcfd8558c,35a32d997e474bd68ad9013283f86e34,e94e65340f67444d8988e7419ad29a5d,1ea947e0213e4ec79fb54a16479c4f3b"
0.0,14452776,1,14452776.0,14452776.0,14452776,14452776,0.0,PushPop,":batch=2944533159c44ef796c116e59f31a4b7 phase=decode requests=e9513d939410436d93ae048bcfd8558c,35a32d997e474bd68ad9013283f86e34,e94e65340f67444d8988e7419ad29a5d,1ea947e0213e4ec79fb54a16479c4f3b"
0.0,14452758,1,14452758.0,14452758.0,14452758,14452758,0.0,PushPop,":batch=ee0bd36c010347c0917f66a085812acf phase=decode requests=27a46174d58b41ae88fc7ab1bc430726,2f6c8d07d5254b3bbd541a92b8991e0c,a6c55e2fb57a42fcad95f0f0ed13fb67,289772dec3794c42ba39f95aab480cf0"
0.0,14452626,1,14452626.0,14452626.0,14452626,14452626,0.0,PushPop,":batch=87aaf6f1b38240dabbef30de43cd1d02 phase=decode requests=06908cb4b9a54cb3913b92340a96329a,f8dd7e2b7db74466b3dd25169f9b9af0,6aaa53a6b6a24c078350a21ac7f27af1,248bd58545de491d8813e6a095003668"
0.0,14452542,1,14452542.0,14452542.0,14452542,14452542,0.0,PushPop,":batch=5b6aecc685574ffc992a8267c467bb91 phase=decode requests=27a46174d58b41ae88fc7ab1bc430726,2f6c8d07d5254b3bbd541a92b8991e0c,a6c55e2fb57a42fcad95f0f0ed13fb67,289772dec3794c42ba39f95aab480cf0"
0.0,14452540,1,14452540.0,14452540.0,14452540,14452540,0.0,PushPop,":batch=a7de8fc3c5d64a75a5b891327fe0df62 phase=decode requests=e9513d939410436d93ae048bcfd8558c,35a32d997e474bd68ad9013283f86e34,e94e65340f67444d8988e7419ad29a5d,1ea947e0213e4ec79fb54a16479c4f3b"
0.0,14452504,1,14452504.0,14452504.0,14452504,14452504,0.0,PushPop,":batch=0fde2898afa94682999ea4bd7c2631c3 phase=decode requests=1f20454d5b254aab91e0c16e39a9468c,cd5fecee34f948638c647990ec91030b,515c00b23a884b6f83de25681483ca4d,b39ea7d952b145c49e6a60c3a2118d53"
0.0,14452393,1,14452393.0,14452393.0,14452393,14452393,0.0,PushPop,":batch=31456c8af1084589813560471d594803 phase=decode requests=27a46174d58b41ae88fc7ab1bc430726,2f6c8d07d5254b3bbd541a92b8991e0c,a6c55e2fb57a42fcad95f0f0ed13fb67,289772dec3794c42ba39f95aab480cf0"
0.0,14452388,1,14452388.0,14452388.0,14452388,14452388,0.0,PushPop,":batch=2c63f1d7d7674525a802af96a83ae365 phase=decode requests=27a46174d58b41ae88fc7ab1bc430726,2f6c8d07d5254b3bbd541a92b8991e0c,a6c55e2fb57a42fcad95f0f0ed13fb67,289772dec3794c42ba39f95aab480cf0"
0.0,14452182,1,14452182.0,14452182.0,14452182,14452182,0.0,PushPop,":batch=9c4272c26f9a461391f72b73d75e084d phase=decode requests=e9513d939410436d93ae048bcfd8558c,35a32d997e474bd68ad9013283f86e34,e94e65340f67444d8988e7419ad29a5d,1ea947e0213e4ec79fb54a16479c4f3b"
0.0,14452086,1,14452086.0,14452086.0,14452086,14452086,0.0,PushPop,":batch=c240e4881a814b22b9cf0e2fa5e00107 phase=decode requests=06908cb4b9a54cb3913b92340a96329a,f8dd7e2b7db74466b3dd25169f9b9af0,6aaa53a6b6a24c078350a21ac7f27af1,248bd58545de491d8813e6a095003668"
0.0,14452056,1,14452056.0,14452056.0,14452056,14452056,0.0,PushPop,":batch=d0552e43ece7482586c89e53e8928357 phase=decode requests=1f20454d5b254aab91e0c16e39a9468c,cd5fecee34f948638c647990ec91030b,515c00b23a884b6f83de25681483ca4d,b39ea7d952b145c49e6a60c3a2118d53"
0.0,14451862,1,14451862.0,14451862.0,14451862,14451862,0.0,PushPop,":batch=7f291da7cfd940b39796dd6e0bcca240 phase=decode requests=1f20454d5b254aab91e0c16e39a9468c,cd5fecee34f948638c647990ec91030b,515c00b23a884b6f83de25681483ca4d,b39ea7d952b145c49e6a60c3a2118d53"
0.0,14451506,1,14451506.0,14451506.0,14451506,14451506,0.0,PushPop,":batch=8e0942d7e9fc4556ac7a6c16b48fde52 phase=decode requests=e9513d939410436d93ae048bcfd8558c,35a32d997e474bd68ad9013283f86e34,e94e65340f67444d8988e7419ad29a5d,1ea947e0213e4ec79fb54a16479c4f3b"
0.0,14451497,1,14451497.0,14451497.0,14451497,14451497,0.0,PushPop,":batch=59cb1174f90f4462a61ed30a853e6e0c phase=decode requests=1f20454d5b254aab91e0c16e39a9468c,cd5fecee34f948638c647990ec91030b,515c00b23a884b6f83de25681483ca4d,b39ea7d952b145c49e6a60c3a2118d53"
0.0,14451465,1,14451465.0,14451465.0,14451465,14451465,0.0,PushPop,":batch=7e2b357861dd4cc0b9e810bf75b6a29e phase=decode requests=e9513d939410436d93ae048bcfd8558c,35a32d997e474bd68ad9013283f86e34,e94e65340f67444d8988e7419ad29a5d,1ea947e0213e4ec79fb54a16479c4f3b"
0.0,14451376,1,14451376.0,14451376.0,14451376,14451376,0.0,PushPop,":batch=429b8a5c9f8149998ec0be731121902c phase=decode requests=06908cb4b9a54cb3913b92340a96329a,f8dd7e2b7db74466b3dd25169f9b9af0,6aaa53a6b6a24c078350a21ac7f27af1,248bd58545de491d8813e6a095003668"
0.0,14451352,1,14451352.0,14451352.0,14451352,14451352,0.0,PushPop,":batch=a280826291dc4138aadf8cc03f549121 phase=decode requests=1f20454d5b254aab91e0c16e39a9468c,cd5fecee34f948638c647990ec91030b,515c00b23a884b6f83de25681483ca4d,b39ea7d952b145c49e6a60c3a2118d53"
0.0,14451205,1,14451205.0,14451205.0,14451205,14451205,0.0,PushPop,":batch=77b1e5f5b09f4cd49aeced43647edd9d phase=decode requests=1f20454d5b254aab91e0c16e39a9468c,cd5fecee34f948638c647990ec91030b,515c00b23a884b6f83de25681483ca4d,b39ea7d952b145c49e6a60c3a2118d53"
0.0,14451199,1,14451199.0,14451199.0,14451199,14451199,0.0,PushPop,":batch=58e648072e48475d9854c1ba206230f4 phase=decode requests=e9513d939410436d93ae048bcfd8558c,35a32d997e474bd68ad9013283f86e34,e94e65340f67444d8988e7419ad29a5d,1ea947e0213e4ec79fb54a16479c4f3b"
0.0,14450977,1,14450977.0,14450977.0,14450977,14450977,0.0,PushPop,":batch=899cd1a5a0cf4bb68c2de9f1a4c68119 phase=decode requests=1f20454d5b254aab91e0c16e39a9468c,cd5fecee34f948638c647990ec91030b,515c00b23a884b6f83de25681483ca4d,b39ea7d952b145c49e6a60c3a2118d53"
0.0,14450626,1,14450626.0,14450626.0,14450626,14450626,0.0,PushPop,":batch=3acf26b130be4369979b879e0e2fea45 phase=decode requests=e9513d939410436d93ae048bcfd8558c,35a32d997e474bd68ad9013283f86e34,e94e65340f67444d8988e7419ad29a5d,1ea947e0213e4ec79fb54a16479c4f3b"
0.0,14450608,1,14450608.0,14450608.0,14450608,14450608,0.0,PushPop,":batch=e5367742c48c4e2e91bcd8791d2fcb2a phase=decode requests=e9513d939410436d93ae048bcfd8558c,35a32d997e474bd68ad9013283f86e34,e94e65340f67444d8988e7419ad29a5d,1ea947e0213e4ec79fb54a16479c4f3b"
0.0,14450598,1,14450598.0,14450598.0,14450598,14450598,0.0,PushPop,":batch=194c91e5a18546bfbac13496d0f8ee40 phase=decode requests=27a46174d58b41ae88fc7ab1bc430726,2f6c8d07d5254b3bbd541a92b8991e0c,a6c55e2fb57a42fcad95f0f0ed13fb67,289772dec3794c42ba39f95aab480cf0"
0.0,14450412,1,14450412.0,14450412.0,14450412,14450412,0.0,PushPop,":batch=d133e8cd4b464ba198c509b1910c3fcc phase=decode requests=e9513d939410436d93ae048bcfd8558c,35a32d997e474bd68ad9013283f86e34,e94e65340f67444d8988e7419ad29a5d,1ea947e0213e4ec79fb54a16479c4f3b"
0.0,14450260,1,14450260.0,14450260.0,14450260,14450260,0.0,PushPop,":batch=d68699b03dad4c4fa4e53b3f63c0c44b phase=decode requests=27a46174d58b41ae88fc7ab1bc430726,2f6c8d07d5254b3bbd541a92b8991e0c,a6c55e2fb57a42fcad95f0f0ed13fb67,289772dec3794c42ba39f95aab480cf0"
0.0,14449931,1,14449931.0,14449931.0,14449931,14449931,0.0,PushPop,":batch=5f73a973379548f4b1adb0ccc8744add phase=decode requests=e9513d939410436d93ae048bcfd8558c,35a32d997e474bd68ad9013283f86e34,e94e65340f67444d8988e7419ad29a5d,1ea947e0213e4ec79fb54a16479c4f3b"
0.0,14449818,1,14449818.0,14449818.0,14449818,14449818,0.0,PushPop,":batch=0c8ee2cf11f54e4c99c3348c0ba8ef93 phase=decode requests=06908cb4b9a54cb3913b92340a96329a,f8dd7e2b7db74466b3dd25169f9b9af0,6aaa53a6b6a24c078350a21ac7f27af1,248bd58545de491d8813e6a095003668"
0.0,14449805,1,14449805.0,14449805.0,14449805,14449805,0.0,PushPop,":batch=d5ac5ab043fe4008a0a4bcc5a090f168 phase=decode requests=e9513d939410436d93ae048bcfd8558c,35a32d997e474bd68ad9013283f86e34,e94e65340f67444d8988e7419ad29a5d,1ea947e0213e4ec79fb54a16479c4f3b"
0.0,14449601,1,14449601.0,14449601.0,14449601,14449601,0.0,PushPop,":batch=ab9eb0bd5ab54bba979ccd6434883ead phase=decode requests=e9513d939410436d93ae048bcfd8558c,35a32d997e474bd68ad9013283f86e34,e94e65340f67444d8988e7419ad29a5d,1ea947e0213e4ec79fb54a16479c4f3b"
0.0,14449505,1,14449505.0,14449505.0,14449505,14449505,0.0,PushPop,":batch=6522025c1afa4643ab04421719d9bbdb phase=decode requests=27a46174d58b41ae88fc7ab1bc430726,2f6c8d07d5254b3bbd541a92b8991e0c,a6c55e2fb57a42fcad95f0f0ed13fb67,289772dec3794c42ba39f95aab480cf0"
0.0,14449453,1,14449453.0,14449453.0,14449453,14449453,0.0,PushPop,":batch=8fb4662162d4470696a82ac76769f868 phase=decode requests=06908cb4b9a54cb3913b92340a96329a,f8dd7e2b7db74466b3dd25169f9b9af0,6aaa53a6b6a24c078350a21ac7f27af1,248bd58545de491d8813e6a095003668"
0.0,14449411,1,14449411.0,14449411.0,14449411,14449411,0.0,PushPop,":batch=411556a71d174ca6a3bc9971ad5e1845 phase=decode requests=e9513d939410436d93ae048bcfd8558c,35a32d997e474bd68ad9013283f86e34,e94e65340f67444d8988e7419ad29a5d,1ea947e0213e4ec79fb54a16479c4f3b"
0.0,14449346,1,14449346.0,14449346.0,14449346,14449346,0.0,PushPop,:batch=1c9af437e769486a9dd96dc7b2a8f0cc phase=decode requests=c32ea2e6dfe246c7b1d1bcd75bdf1352
0.0,14449211,1,14449211.0,14449211.0,14449211,14449211,0.0,PushPop,":batch=3e1208be7be24c65a4a3eb6df1414b43 phase=decode requests=1f20454d5b254aab91e0c16e39a9468c,cd5fecee34f948638c647990ec91030b,515c00b23a884b6f83de25681483ca4d,b39ea7d952b145c49e6a60c3a2118d53"
0.0,14449148,1,14449148.0,14449148.0,14449148,14449148,0.0,PushPop,":batch=c31fc0306e144dd1b86f7f5d48582f55 phase=decode requests=1f20454d5b254aab91e0c16e39a9468c,cd5fecee34f948638c647990ec91030b,515c00b23a884b6f83de25681483ca4d,b39ea7d952b145c49e6a60c3a2118d53"
0.0,14449012,1,14449012.0,14449012.0,14449012,14449012,0.0,PushPop,":batch=00a336ba1c2b4c67b6d4ffb1c000a795 phase=decode requests=e9513d939410436d93ae048bcfd8558c,35a32d997e474bd68ad9013283f86e34,e94e65340f67444d8988e7419ad29a5d,1ea947e0213e4ec79fb54a16479c4f3b"
0.0,14448908,1,14448908.0,14448908.0,14448908,14448908,0.0,PushPop,":batch=8c12579e9c914ceaa9c4279c3d3f4df2 phase=decode requests=e9513d939410436d93ae048bcfd8558c,35a32d997e474bd68ad9013283f86e34,e94e65340f67444d8988e7419ad29a5d,1ea947e0213e4ec79fb54a16479c4f3b"
0.0,14448874,1,14448874.0,14448874.0,14448874,14448874,0.0,PushPop,":batch=e6eaacd3d642479692b3ee546f3156e4 phase=decode requests=06908cb4b9a54cb3913b92340a96329a,f8dd7e2b7db74466b3dd25169f9b9af0,6aaa53a6b6a24c078350a21ac7f27af1,248bd58545de491d8813e6a095003668"
0.0,14448861,1,14448861.0,14448861.0,14448861,14448861,0.0,PushPop,":batch=397ddc1c17c641b48385f1d90f878ce0 phase=decode requests=27a46174d58b41ae88fc7ab1bc430726,2f6c8d07d5254b3bbd541a92b8991e0c,a6c55e2fb57a42fcad95f0f0ed13fb67,289772dec3794c42ba39f95aab480cf0"
0.0,14448769,1,14448769.0,14448769.0,14448769,14448769,0.0,PushPop,":batch=c1acb40767bb4fa5a241bb51d01a077d phase=decode requests=e9513d939410436d93ae048bcfd8558c,35a32d997e474bd68ad9013283f86e34,e94e65340f67444d8988e7419ad29a5d,1ea947e0213e4ec79fb54a16479c4f3b"
0.0,14448742,1,14448742.0,14448742.0,14448742,14448742,0.0,PushPop,":batch=a9caea08c0ed462e934a3673036a0a7d phase=decode requests=1f20454d5b254aab91e0c16e39a9468c,cd5fecee34f948638c647990ec91030b,515c00b23a884b6f83de25681483ca4d,b39ea7d952b145c49e6a60c3a2118d53"
0.0,14448709,1,14448709.0,14448709.0,14448709,14448709,0.0,PushPop,":batch=10a7822084504b4bba56ec1eb7aeefaf phase=decode requests=e9513d939410436d93ae048bcfd8558c,35a32d997e474bd68ad9013283f86e34,e94e65340f67444d8988e7419ad29a5d,1ea947e0213e4ec79fb54a16479c4f3b"
0.0,14448533,1,14448533.0,14448533.0,14448533,14448533,0.0,PushPop,":batch=0133076863c1483e97e5156ef3bc8fbe phase=decode requests=27a46174d58b41ae88fc7ab1bc430726,2f6c8d07d5254b3bbd541a92b8991e0c,a6c55e2fb57a42fcad95f0f0ed13fb67,289772dec3794c42ba39f95aab480cf0"
0.0,14448378,1,14448378.0,14448378.0,14448378,14448378,0.0,PushPop,":batch=fbc75883b1fe44729dfe12a526976097 phase=decode requests=e9513d939410436d93ae048bcfd8558c,35a32d997e474bd68ad9013283f86e34,e94e65340f67444d8988e7419ad29a5d,1ea947e0213e4ec79fb54a16479c4f3b"
0.0,14448255,1,14448255.0,14448255.0,14448255,14448255,0.0,PushPop,":batch=62df682708a84c1d8361d0574d16fc03 phase=decode requests=1f20454d5b254aab91e0c16e39a9468c,cd5fecee34f948638c647990ec91030b,515c00b23a884b6f83de25681483ca4d,b39ea7d952b145c49e6a60c3a2118d53"
0.0,14448242,1,14448242.0,14448242.0,14448242,14448242,0.0,PushPop,":batch=d489586c4f3b4fd89434a5d9088dc140 phase=decode requests=1f20454d5b254aab91e0c16e39a9468c,cd5fecee34f948638c647990ec91030b,515c00b23a884b6f83de25681483ca4d,b39ea7d952b145c49e6a60c3a2118d53"
0.0,14448106,1,14448106.0,14448106.0,14448106,14448106,0.0,PushPop,":batch=6e1b72131367439687a7e4bbaf4879f3 phase=decode requests=e9513d939410436d93ae048bcfd8558c,35a32d997e474bd68ad9013283f86e34,e94e65340f67444d8988e7419ad29a5d,1ea947e0213e4ec79fb54a16479c4f3b"
0.0,14448097,1,14448097.0,14448097.0,14448097,14448097,0.0,PushPop,":batch=8d04b98e27554730bdf4a64183c1fd05 phase=decode requests=e9513d939410436d93ae048bcfd8558c,35a32d997e474bd68ad9013283f86e34,e94e65340f67444d8988e7419ad29a5d,1ea947e0213e4ec79fb54a16479c4f3b"
0.0,14448059,1,14448059.0,14448059.0,14448059,14448059,0.0,PushPop,:batch=60fd0a2753864577ab7313f4172ea3fe phase=decode requests=c49893a76af642e1a167f5b144aaaf70
0.0,14448036,1,14448036.0,14448036.0,14448036,14448036,0.0,PushPop,":batch=03efe529d9ac458c84e0810a58fc608e phase=decode requests=e9513d939410436d93ae048bcfd8558c,35a32d997e474bd68ad9013283f86e34,e94e65340f67444d8988e7419ad29a5d,1ea947e0213e4ec79fb54a16479c4f3b"
0.0,14447841,1,14447841.0,14447841.0,14447841,14447841,0.0,PushPop,":batch=2d2e526a07ce4209a78741191792393a phase=decode requests=27a46174d58b41ae88fc7ab1bc430726,2f6c8d07d5254b3bbd541a92b8991e0c,a6c55e2fb57a42fcad95f0f0ed13fb67,289772dec3794c42ba39f95aab480cf0"
0.0,14447730,1,14447730.0,14447730.0,14447730,14447730,0.0,PushPop,":batch=f3da9e7e1d19403d88f6173ce048530e phase=decode requests=e9513d939410436d93ae048bcfd8558c,35a32d997e474bd68ad9013283f86e34,e94e65340f67444d8988e7419ad29a5d,1ea947e0213e4ec79fb54a16479c4f3b"
0.0,14447535,1,14447535.0,14447535.0,14447535,14447535,0.0,PushPop,":batch=0fd4615d475d4fb79688f9c903be6bfc phase=decode requests=e9513d939410436d93ae048bcfd8558c,35a32d997e474bd68ad9013283f86e34,e94e65340f67444d8988e7419ad29a5d,1ea947e0213e4ec79fb54a16479c4f3b"
0.0,14447385,1,14447385.0,14447385.0,14447385,14447385,0.0,PushPop,:batch=f6b02172e5184ba39bfd647ea3299199 phase=decode requests=c49893a76af642e1a167f5b144aaaf70
0.0,14447307,1,14447307.0,14447307.0,14447307,14447307,0.0,PushPop,":batch=e257e993bd6c4ebbbee37d748dfc7fbe phase=decode requests=e9513d939410436d93ae048bcfd8558c,35a32d997e474bd68ad9013283f86e34,e94e65340f67444d8988e7419ad29a5d,1ea947e0213e4ec79fb54a16479c4f3b"
0.0,14447177,1,14447177.0,14447177.0,14447177,14447177,0.0,PushPop,":batch=6dcd9622a11145749cb77fa07da66de4 phase=decode requests=1f20454d5b254aab91e0c16e39a9468c,cd5fecee34f948638c647990ec91030b,515c00b23a884b6f83de25681483ca4d,b39ea7d952b145c49e6a60c3a2118d53"
0.0,14447129,1,14447129.0,14447129.0,14447129,14447129,0.0,PushPop,":batch=8d9cad2dcae0400b91dd559104a44d44 phase=decode requests=e9513d939410436d93ae048bcfd8558c,35a32d997e474bd68ad9013283f86e34,e94e65340f67444d8988e7419ad29a5d,1ea947e0213e4ec79fb54a16479c4f3b"
0.0,14446699,1,14446699.0,14446699.0,14446699,14446699,0.0,PushPop,":batch=116e5956c6c246b3a7a184737b4f9894 phase=decode requests=e9513d939410436d93ae048bcfd8558c,35a32d997e474bd68ad9013283f86e34,e94e65340f67444d8988e7419ad29a5d,1ea947e0213e4ec79fb54a16479c4f3b"
0.0,14446541,1,14446541.0,14446541.0,14446541,14446541,0.0,PushPop,":batch=e8ec81d487e24eb5bf59526b7908d423 phase=decode requests=e9513d939410436d93ae048bcfd8558c,35a32d997e474bd68ad9013283f86e34,e94e65340f67444d8988e7419ad29a5d,1ea947e0213e4ec79fb54a16479c4f3b"
0.0,14446521,1,14446521.0,14446521.0,14446521,14446521,0.0,PushPop,":batch=db144b7e7b904347a07a71efc938aabd phase=decode requests=e9513d939410436d93ae048bcfd8558c,35a32d997e474bd68ad9013283f86e34,e94e65340f67444d8988e7419ad29a5d,1ea947e0213e4ec79fb54a16479c4f3b"
0.0,14446427,1,14446427.0,14446427.0,14446427,14446427,0.0,PushPop,":batch=6172e19c7e8542f5a78fc79d4833b1f1 phase=decode requests=e9513d939410436d93ae048bcfd8558c,35a32d997e474bd68ad9013283f86e34,e94e65340f67444d8988e7419ad29a5d,1ea947e0213e4ec79fb54a16479c4f3b"
0.0,14446421,1,14446421.0,14446421.0,14446421,14446421,0.0,PushPop,":batch=2d782528bdc44c9fb4c336df07a11e8b phase=decode requests=1f20454d5b254aab91e0c16e39a9468c,cd5fecee34f948638c647990ec91030b,515c00b23a884b6f83de25681483ca4d,b39ea7d952b145c49e6a60c3a2118d53"
0.0,14446418,1,14446418.0,14446418.0,14446418,14446418,0.0,PushPop,":batch=4065aa4531b54590b86259f3718dff2c phase=decode requests=06908cb4b9a54cb3913b92340a96329a,f8dd7e2b7db74466b3dd25169f9b9af0,6aaa53a6b6a24c078350a21ac7f27af1,248bd58545de491d8813e6a095003668"
0.0,14446398,1,14446398.0,14446398.0,14446398,14446398,0.0,PushPop,":batch=0ebad3477b3e4956950e0e8220430b6d phase=decode requests=e9513d939410436d93ae048bcfd8558c,35a32d997e474bd68ad9013283f86e34,e94e65340f67444d8988e7419ad29a5d,1ea947e0213e4ec79fb54a16479c4f3b"
0.0,14446345,1,14446345.0,14446345.0,14446345,14446345,0.0,PushPop,":batch=01f397ac878f4796aa117483c81bf419 phase=decode requests=1f20454d5b254aab91e0c16e39a9468c,cd5fecee34f948638c647990ec91030b,515c00b23a884b6f83de25681483ca4d,b39ea7d952b145c49e6a60c3a2118d53"
0.0,14446101,1,14446101.0,14446101.0,14446101,14446101,0.0,PushPop,":batch=6c385b7ae46849cdbedd4fc4dbf2188d phase=decode requests=e9513d939410436d93ae048bcfd8558c,35a32d997e474bd68ad9013283f86e34,e94e65340f67444d8988e7419ad29a5d,1ea947e0213e4ec79fb54a16479c4f3b"
0.0,14445197,1,14445197.0,14445197.0,14445197,14445197,0.0,PushPop,":batch=b22d2fade1ff44ac85a6fd226f1c4341 phase=decode requests=06908cb4b9a54cb3913b92340a96329a,f8dd7e2b7db74466b3dd25169f9b9af0,6aaa53a6b6a24c078350a21ac7f27af1,248bd58545de491d8813e6a095003668"
0.0,14445192,1,14445192.0,14445192.0,14445192,14445192,0.0,PushPop,":batch=f7a2549a98b94a1a988a1074a463bac6 phase=decode requests=1f20454d5b254aab91e0c16e39a9468c,cd5fecee34f948638c647990ec91030b,515c00b23a884b6f83de25681483ca4d,b39ea7d952b145c49e6a60c3a2118d53"
0.0,14445130,1,14445130.0,14445130.0,14445130,14445130,0.0,PushPop,":batch=100c18ff6d0f4f08a7431ccf315873b2 phase=decode requests=e9513d939410436d93ae048bcfd8558c,35a32d997e474bd68ad9013283f86e34,e94e65340f67444d8988e7419ad29a5d,1ea947e0213e4ec79fb54a16479c4f3b"
0.0,14445108,1,14445108.0,14445108.0,14445108,14445108,0.0,PushPop,":batch=ed36c06e413642a1a8a32b959e5ae444 phase=decode requests=e9513d939410436d93ae048bcfd8558c,35a32d997e474bd68ad9013283f86e34,e94e65340f67444d8988e7419ad29a5d,1ea947e0213e4ec79fb54a16479c4f3b"
0.0,14444979,1,14444979.0,14444979.0,14444979,14444979,0.0,PushPop,":batch=92515cbfabba4832a0ca070c17081db4 phase=decode requests=1f20454d5b254aab91e0c16e39a9468c,cd5fecee34f948638c647990ec91030b,515c00b23a884b6f83de25681483ca4d,b39ea7d952b145c49e6a60c3a2118d53"
0.0,14444961,1,14444961.0,14444961.0,14444961,14444961,0.0,PushPop,":batch=37113b3e3e6145ebaa4fb20aa60b686d phase=decode requests=e9513d939410436d93ae048bcfd8558c,35a32d997e474bd68ad9013283f86e34,e94e65340f67444d8988e7419ad29a5d,1ea947e0213e4ec79fb54a16479c4f3b"
0.0,14444683,1,14444683.0,14444683.0,14444683,14444683,0.0,PushPop,":batch=00708d71d3994400958c2aceafd215be phase=decode requests=27a46174d58b41ae88fc7ab1bc430726,2f6c8d07d5254b3bbd541a92b8991e0c,a6c55e2fb57a42fcad95f0f0ed13fb67,289772dec3794c42ba39f95aab480cf0"
0.0,14444637,1,14444637.0,14444637.0,14444637,14444637,0.0,PushPop,":batch=cebe29606aab40daa75663c2d6c4e127 phase=decode requests=1f20454d5b254aab91e0c16e39a9468c,cd5fecee34f948638c647990ec91030b,515c00b23a884b6f83de25681483ca4d,b39ea7d952b145c49e6a60c3a2118d53"
0.0,14444631,1,14444631.0,14444631.0,14444631,14444631,0.0,PushPop,":batch=5d9f888cad244284aa40ebfedc9a4443 phase=decode requests=e9513d939410436d93ae048bcfd8558c,35a32d997e474bd68ad9013283f86e34,e94e65340f67444d8988e7419ad29a5d,1ea947e0213e4ec79fb54a16479c4f3b"
0.0,14444495,1,14444495.0,14444495.0,14444495,14444495,0.0,PushPop,":batch=5c8390f613ec4ab4b1d00dcb25ab9a3e phase=decode requests=27a46174d58b41ae88fc7ab1bc430726,2f6c8d07d5254b3bbd541a92b8991e0c,a6c55e2fb57a42fcad95f0f0ed13fb67,289772dec3794c42ba39f95aab480cf0"
0.0,14444254,1,14444254.0,14444254.0,14444254,14444254,0.0,PushPop,":batch=c8085c28f5b945f580e5f09746e2d592 phase=decode requests=1f20454d5b254aab91e0c16e39a9468c,cd5fecee34f948638c647990ec91030b,515c00b23a884b6f83de25681483ca4d,b39ea7d952b145c49e6a60c3a2118d53"
0.0,14444117,1,14444117.0,14444117.0,14444117,14444117,0.0,PushPop,":batch=77cbe0c1a0774f6a9ffc7e9276fd6473 phase=decode requests=27a46174d58b41ae88fc7ab1bc430726,2f6c8d07d5254b3bbd541a92b8991e0c,a6c55e2fb57a42fcad95f0f0ed13fb67,289772dec3794c42ba39f95aab480cf0"
0.0,14444101,1,14444101.0,14444101.0,14444101,14444101,0.0,PushPop,":batch=88734c1178124f998ab0d9db4ffe2589 phase=decode requests=e9513d939410436d93ae048bcfd8558c,35a32d997e474bd68ad9013283f86e34,e94e65340f67444d8988e7419ad29a5d,1ea947e0213e4ec79fb54a16479c4f3b"
